sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:unitid,ADD_INFO:unit,ADD_INFO:ucum_code,ADD_INFO:low_normal_value,ADD_INFO:high_normal_value,ADD_INFO:expected_min_value,ADD_INFO:expected_max_value,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
16848,Aim Above Value AF,206,,206,,,,Streef Bovenwaarde AF,Streef Bovenwaarde AF,RESP-Acceptatiewaarden,15,/min,/min,,,,,0.49,APPROVED,INEXACT,Patrick Thoral,1691261363556,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691259426070,
16848,Aim Above Value AF,206,,206,,,,Streef Bovenwaarde AF,Streef Bovenwaarde AF,RESP-Acceptatiewaarden,15,/min,/min,,,,,0.49,APPROVED,INEXACT,Patrick Thoral,1691261363556,4313591,Respiratory rate,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691260173331,
8878,Plateau pressure,19245,,20958,,,,Plateau druk,Plateau druk,ZZ-OUD-Resp-PatientGeg.,177,mbar,mbar,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686608946201,44782825,Airway plateau pressure,Measurement,MAPS_TO,,Patrick Thoral,1686608945071,
18831,IC NAS Item 23 rating,1398,,1398,,,,IC NAS Item 23 score,IC NAS Item 23 score,NAS score,0,None,,,,,,0.43,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
7905,Temp Heater set,57651,,68576,,,,TempVerwarmer ingesteld,TempVerwarmer ingesteld,CVVH-Instellingen,59,°C,Cel,,,,,0.49,APPROVED,EQUAL,Patrick Thoral,1686498649422,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1686498604743,
7905,Temp Heater set,57651,,68576,,,,TempVerwarmer ingesteld,TempVerwarmer ingesteld,CVVH-Instellingen,59,°C,Cel,,,,,0.49,APPROVED,EQUAL,Patrick Thoral,1686498649422,4353720,Heat exchanger temperature,Observation,MAPS_TO_VALUE,,Patrick Thoral,1686498639621,
19278,Physio Mobility Ankle dorsal plantar right 1,1990,,1990,,,,Fysio Mobiliteit Enkel dorsaal plantair  rechts 1,Fysio Mobiliteit Enkel dorsaal plantair  rechts 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.48,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
16858,Stomach Level Stand,27310,,27310,,,,Maaghevel Stand,Maaghevel/Stand,VB-Tr.Digestivus,6,ml,mL,,,,,0.48,APPROVED,UNMATCHED,Patrick Thoral,1686487031161,0,Unmapped,,MAPS_TO,cumulative output,,0,
8080,CO2 min prod,1027610,,14588991,,,,CO2 min prod,VCO2,RESP-Servo Patiëntgegevens,24,ml/min,mL/min,,,,,0.63,APPROVED,EQUAL,Patrick Thoral,1686399326379,21490580,Carbon dioxide production (VCO2) in Respiratory system,Measurement,MAPS_TO,,Patrick Thoral,1686399323634,
12276,inspiratory minute volume,1278657,,15621645,LOINC,76009-0,Inspired minute Volume during Mechanical ventilation,Insp. Minuut volume,MVi,RESP-Servo Patiëntgegevens,26,l/min,L/min,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689548648382,42527121,Inspired minute Volume during Mechanical ventilation,Measurement,MAPS_TO,,Patrick Thoral,1689548647531,
8121,MZD mode,1,,1,,,,MZD stand,MZDStand,Gastro-intestinaal,6,ml,mL,,,,,0.30,APPROVED,INEXACT,Patrick Thoral,1691182703518,4090197,Gastric fluid loss,Observation,MAPS_TO,Maag Zuig Drainage stand,Patrick Thoral,1691182701975,
18832,IC NAS Item 3 rating,69045,,69045,,,,IC NAS Item 3 score,IC NAS Item 3 score,NAS score,0,None,,,,,,0.49,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
8879,positive end expiratory pressure measurement,76452,,83693,LOINC,76248-4,PEEP Respiratory system --on ventilator,PEEP (gemeten),PEEP (gemeten),ZZ-OUD-Resp-PatientGeg.,177,mbar,mbar,,,,,0.89,APPROVED,EQUAL,Patrick Thoral,1686480693889,21490855,PEEP Respiratory system --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686480692687,
19279,Physio Mobility Ankle dorsal plantar right 2,1992,,1992,,,,Fysio Mobiliteit Enkel dorsaal plantair  rechts 2,Fysio Mobiliteit Enkel dorsaal plantair  rechts 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
18833,IC NAS Item 4 rating,72256,,72256,,,,IC NAS Item 4 score,IC NAS Item 4 score,NAS score,0,None,,,,,,0.49,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
18618,medium care nursing activity score,34620,,34620,,,,MC NAS score,MC NAS score,NAS score,191,Geen,,,,,,0.56,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
12277,inspiratory tidal volume,1279315,,15613545,LOINC,20109-5,Tidal volume inspired spontaneous+mechanical Measured --on ventilator,Insp. tidal volume,VTi,RESP-Servo Patiëntgegevens,6,ml,mL,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689546000404,3016166,Tidal volume inspired spontaneous+mechanical Measured --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689545998212,
8880,Resistance,50140,,53834,,,,Weerstand,Weerstand,ZZ-OUD-Resp-PatientGeg.,175,cmH2O,cm[H2O],,,,,0.82,APPROVED,EQUAL,Patrick Thoral,1686483683773,21490740,Airway resistance,Measurement,MAPS_TO,,Patrick Thoral,1686483656258,
8168,Mucous fistula periodic production,1,,1,,,,Slijmfistel periodieke productie,Slijmfistel_Periodiek,Gastro-intestinaal,6,ml,mL,,,,,0.70,APPROVED,INEXACT,Patrick Thoral,1691266024677,21491184,Fluid output gastrointestinal ostomy [Volume] Measured,Measurement,MAPS_TO,,Patrick Thoral,1691266015502,
12278,Mean airway pressure,1278986,,15622310,,,,Mean luchtweg druk,P mean,RESP-Servo Patiëntgegevens,175,cmH2O,cm[H2O],,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686396850334,42527086,Mean airway pressure,Measurement,MAPS_TO,,<auto>,1686356350542,
8882,Intrinsic PEEP,2117,,2149,,,,Intrinsic PEEP,Intrinsic PEEP,ZZ-OUD-Resp-PatientGeg.,177,mbar,mbar,,,,,0.69,APPROVED,EQUAL,Patrick Thoral,1686503642003,3035822,Intrinsic PEEP Respiratory system,Measurement,MAPS_TO,,<auto>,1686356350570,
18621,MC NAS Item 1 rating,34685,,34685,,,,MC NAS Item 1 score,MC NAS Item 1 score,NAS score,0,None,,,,,,0.42,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
18834,IC NAS Item 5 rating,21135,,21135,,,,IC NAS Item 5 score,IC NAS Item 5 score,NAS score,0,None,,,,,,0.48,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
8883,Air trap,1476,,1508,,,,Airtrap,Airtrap,ZZ-OUD-Resp-PatientGeg.,6,ml,mL,,,,,0.62,APPROVED,EQUAL,Patrick Thoral,1686609081317,21490564,Trapped lung volume --at end expiration,Measurement,MAPS_TO,,Patrick Thoral,1686609079812,
8463,intra-abdominal pressure,1652,,1652,SNOMED CT,51497000,Intraabdominal pressure,Blaasdruk,Blaasdruk,DIVERSEN,173,mmHg,mm[Hg],,,,,0.76,APPROVED,EQUAL,Patrick Thoral,1689545426719,4197273,Intraabdominal pressure,Observation,MAPS_TO,,Patrick Thoral,1689545423717,
19280,Physio Mobility Ankle eversion left inversion 1,1978,,1978,,,,Fysio Mobiliteit Enkel eversie inversie links 1,Fysio Mobiliteit Enkel eversie inversie links 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.59,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
8507,SVO2,4,,4,,,,SVO2,SVO2,OLGV-OUD,0,None,,,,,,0.61,APPROVED,EQUAL,Patrick Thoral,1710109255939,3024928,Oxygen saturation in Venous blood,Measurement,MAPS_TO,,Patrick Thoral,1691266078268,
8507,SVO2,4,,4,,,,SVO2,SVO2,OLGV-OUD,0,None,,,,,,0.61,APPROVED,EQUAL,Patrick Thoral,1710109255939,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710109254181,
8566,AgeX,260,,260,,,,LeeftijdX,LeeftijdX,OLGV-OUD,0,None,,,,,,0.64,APPROVED,UNREVIEWED,Patrick Thoral,1689531279447,0,Unmapped,,MAPS_TO,REMOVE,,0,
18622,MC NAS Item 2 rating,31848,,31848,,,,MC NAS Item 2 score,MC NAS Item 2 score,NAS score,0,None,,,,,,0.43,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
18835,IC NAS Item 6 rating,72254,,72254,,,,IC NAS Item 6 score,IC NAS Item 6 score,NAS score,0,None,,,,,,0.48,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
8622,PA max set,57827,,68722,,,,PA max ingesteld,PA max ingesteld,CVVH-Instellingen,173,mmHg,mm[Hg],,,,,0.47,APPROVED,UNMATCHED,Patrick Thoral,1686481686696,0,Unmapped,,MAPS_TO,,,0,
12279,inspired oxygen concentration measurement,1274067,,15645395,LOINC,19995-0,Oxygen/Inspired gas Respiratory system by O2 Analyzer --on ventilator,O2 concentratie,O2%,RESP-O2aanbod,191,Geen,,,,,,0.86,APPROVED,EQUAL,Patrick Thoral,1710286836223,3025408,Oxygen/Inspired gas Respiratory system by O2 Analyzer --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546952258,
12279,inspired oxygen concentration measurement,1274067,,15645395,LOINC,19995-0,Oxygen/Inspired gas Respiratory system by O2 Analyzer --on ventilator,O2 concentratie,O2%,RESP-O2aanbod,191,Geen,,,,,,0.86,APPROVED,EQUAL,Patrick Thoral,1710286836223,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710286822051,
19281,Physio Mobility Ankle eversion left inversion 2,1992,,1992,,,,Fysio Mobiliteit Enkel eversie inversie links 2,Fysio Mobiliteit Enkel eversie inversie links 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.59,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
8884,end tidal carbon dioxide partial pressure,58,,64,LOINC,19891-1,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,End Tidal CO2 %,End Tidal CO2 %,ZZ-OUD-Resp-PatientGeg.,0,None,,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689549117832,3017485,Carbon dioxide/Gas.total.at end expiration in Exhaled gas,Measurement,MAPS_TO,,Patrick Thoral,1689549111568,
12280,Pause pressure,21095,,310638,,,,Pauze druk,P plateau,RESP-Servo Patiëntgegevens,175,cmH2O,cm[H2O],,,,,0.66,APPROVED,EQUAL,Patrick Thoral,1686436448188,21490737,Airway pressure --during respiratory pause,Measurement,MAPS_TO,,Patrick Thoral,1686436446651,
18623,MC NAS Item 3 rating,27522,,27522,,,,MC NAS Item 3 score,MC NAS Item 3 score,NAS score,0,None,,,,,,0.44,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
9626,Wound leakage,7688,,7688,,,,Wondlekkage,Wondlekkage,VB-Wondlekkage,6,ml,mL,,,,,0.79,APPROVED,INEXACT,Patrick Thoral,1686489244072,3039001,Fluid output wound drain Estimated,Measurement,MAPS_TO,,Patrick Thoral,1686489242035,
18836,IC NAS Item 7 rating,72252,,72252,,,,IC NAS Item 7 score,IC NAS Item 7 score,NAS score,0,None,,,,,,0.49,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
9640,NO(2),4,,4,,,,NO(2),NO(2),ZZ-OUD-Resp-Evita Machinegegevens2,0,None,,,,,,0.30,APPROVED,EQUAL,Patrick Thoral,1686608692427,21490806,Nitric oxide [VFr/PPres] Airway adaptor,Measurement,MAPS_TO,,Patrick Thoral,1686608685862,
8649,intra-aortic balloon pump systolic pressure,19984,,84158,,,,IABP Systole,IABP Systole,HD-IABP,173,mmHg,mm[Hg],,,,,0.78,APPROVED,UNMATCHED,Patrick Thoral,1691258944629,0,Unmapped,,MAPS_TO,,,0,
18624,MC NAS Item 4 rating,34682,,34682,,,,MC NAS Item 4 score,MC NAS Item 4 score,NAS score,0,None,,,,,,0.44,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
18837,IC NAS Item 8 rating,72251,,72251,,,,IC NAS Item 8 score,IC NAS Item 8 score,NAS score,0,None,,,,,,0.49,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
12281,peak inspiratory airway pressure,1279253,,15622631,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,Piek druk,P peak,RESP-Servo Patiëntgegevens,175,cmH2O,cm[H2O],,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689547254309,3016078,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689547238968,
8885,end tidal carbon dioxide partial pressure,402,,409,LOINC,19891-1,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,End Tidal CO2 mmHG,End Tidal CO2,ZZ-OUD-Resp-PatientGeg.,173,mmHg,mm[Hg],,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689549118626,3035357,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,Measurement,MAPS_TO,,Patrick Thoral,1689549072727,
9644,Temperature Humidifier(2),2,,2,,,,Temperatuur Bevochtiger(2),Bevochtiging tmp(2),ZZ-OUD-Resp-Evita Machinegegevens2,59,°C,Cel,,,,,0.68,APPROVED,EQUAL,Patrick Thoral,1686608736625,3003259,Temperature Humidifier,Measurement,MAPS_TO,,<auto>,1686356354897,
18625,MC NAS Item 5 rating,7747,,7747,,,,MC NAS Item 5 score,MC NAS Item 5 score,NAS score,0,None,,,,,,0.43,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
18838,IC NAS Item 9 rating,46176,,46176,,,,IC NAS Item 9 score,IC NAS Item 9 score,NAS score,0,None,,,,,,0.49,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
12508,Chest drain5 Stand,264,,264,,,,Thoraxdrain5 Stand,Th.drain5/Stand,VB-Thoraxdrains,6,ml,mL,,,,,0.32,APPROVED,UNMATCHED,Patrick Thoral,1686484030425,0,Unmapped,,MAPS_TO,cumulative output,,0,
8655,intra-aortic balloon pump augmentation,20560,,84780,,,,IABP Augmentatie,IABP Augmentatie,HD-IABP,173,mmHg,mm[Hg],,,,,0.79,APPROVED,UNMATCHED,Patrick Thoral,1691186258973,0,Unmapped,,MAPS_TO,,,0,
12650,Shoulder Li External Rotation(°),8,,8,,,,Schouder Li-exorotatie(°),Nee-> Li-exorotatie(°),FYSIO-Functiestoornissen,204,°,deg,0,45,,,0.48,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
9646,tidal volume setting,1,,1,LOINC,20112-9,Tidal volume setting Ventilator,Tidal Volume (set)(2),Tidal. Vol (set)(2),ZZ-OUD-Resp-Evita Machinegegevens2,6,ml,mL,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686608754914,3012410,Tidal volume setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686608753285,
18626,MC NAS Item 6 rating,34682,,34682,,,,MC NAS Item 6 score,MC NAS Item 6 score,NAS score,0,None,,,,,,0.44,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
8658,blood temperature,196894,,1999754,LOINC,60834-9,Blood temperature,Temp Bloed,Temp Bloed,HD-Temperatuur,59,°C,Cel,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686408630090,21490586,Blood temperature,Measurement,MAPS_TO,,<auto>,1686356356591,
12509,Chest drain6 Stand,80,,80,,,,Thoraxdrain6 Stand,Th.drain6/Stand,VB-Thoraxdrains,6,ml,mL,,,,,0.30,APPROVED,UNMATCHED,Patrick Thoral,1686484037617,0,Unmapped,,MAPS_TO,cumulative output,,0,
12651,Shoulder External Rotation(°),6,,6,,,,Schouder Re-exorotatie(°),Nee->Re-exorotatie(°),FYSIO-Functiestoornissen,204,°,deg,,,,,0.53,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12533,NDT System Stand,2474,,2474,,,,NDT-syst. Stand,NDT/Stand,VB-VAC,6,ml,mL,,,,,0.42,APPROVED,UNMATCHED,Patrick Thoral,1686488078389,0,Unmapped,,MAPS_TO,cumulative output,,0,
18843,intensive care nursing activity score,72018,,72018,,,,IC NAS score,IC NAS score,NAS score,191,Geen,,,,,,0.74,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
8659,peripheral temperature,27082,,27999,LOINC,61008-9,Body surface temperature,Temperatuur Perifeer 2,Temp Perifeer 2,HD-Temperatuur,59,°C,Cel,,,,,0.83,APPROVED,EQUAL,Patrick Thoral,1686498674748,21493955,Temperature of Extremity,Measurement,MAPS_TO,,Patrick Thoral,1686498673204,
12534,SvO2 Vigilance,323,,323,,,,SvO2 Vigilance,SvO2 Vigilance,CCO-Vigilance,191,Geen,,,,,,0.53,APPROVED,EQUAL,Patrick Thoral,1710110892005,3018465,Oxygen saturation in Mixed venous blood,Measurement,MAPS_TO,,Patrick Thoral,1690324741762,
12534,SvO2 Vigilance,323,,323,,,,SvO2 Vigilance,SvO2 Vigilance,CCO-Vigilance,191,Geen,,,,,,0.53,APPROVED,EQUAL,Patrick Thoral,1710110892005,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710110889858,
9654,respiratory rate spontaneous,8,,8,LOINC,19839-0,Breath rate spontaneous --on ventilator,Ademfrequentie Spontaan(2),AF Spontaan(2),ZZ-OUD-Resp-PatientGeg(2),0,None,,,,,,0.93,APPROVED,EQUAL,Patrick Thoral,1710006485853,3026892,Breath rate spontaneous --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686609596584,
9654,respiratory rate spontaneous,8,,8,LOINC,19839-0,Breath rate spontaneous --on ventilator,Ademfrequentie Spontaan(2),AF Spontaan(2),ZZ-OUD-Resp-PatientGeg(2),0,None,,,,,,0.93,APPROVED,EQUAL,Patrick Thoral,1710006485853,8541,per minute,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710006484816,
12654,Elbow Li flexion(°),2,,2,,,,Elleboog Li flexie(°),Nee-> Li flexie(°),FYSIO-Functiestoornissen,204,°,deg,0,140,,,0.41,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12553,Fistula,604,,604,,,,Fistel,Fistel,VB-Fistel,6,ml,mL,,,,,1.00,APPROVED,INEXACT,Patrick Thoral,1686484747173,3006376,Fluid output wound drain,Measurement,MAPS_TO,,Patrick Thoral,1686484744893,
19227,DOS rating,17163,,17163,,,,DOS score,DOS score,Delier-Overig,191,Geen,,,,,,0.33,APPROVED,UNMATCHED,Patrick Thoral,1690324947244,0,Unmapped,,MAPS_TO,,,0,
8662,peripheral temperature,168297,,172138,LOINC,61008-9,Body surface temperature,Temperatuur Perifeer 1,Temp Perifeer 1,HD-Temperatuur,59,°C,Cel,,,,,0.83,APPROVED,EQUAL,Patrick Thoral,1686498668213,21493955,Temperature of Extremity,Measurement,MAPS_TO,,Patrick Thoral,1686498666578,
9655,air trap(2),3,,3,,,,Airtrap(2),Airtrap(2),ZZ-OUD-Resp-PatientGeg(2),6,ml,mL,,,,,0.25,APPROVED,EQUAL,Patrick Thoral,1686609647022,21490564,Trapped lung volume --at end expiration,Measurement,MAPS_TO,,Patrick Thoral,1686609646019,
12655,Elbow Reflexion(°),2,,2,,,,Elleboog Re flexie(°),Nee->Re flexie(°),FYSIO-Functiestoornissen,204,°,deg,0,140,,,0.40,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
8794,urine output from indwelling urinary catheter (catheter à demeure),1632547,,1632547,LOINC,9187-6,Urine output,UrineCAD,UrineCAD,VB-Urine,6,ml,mL,,,,,0.46,APPROVED,WIDER,Patrick Thoral,1686429736171,3014315,Urine output,Measurement,MAPS_TO,,Patrick Thoral,1686429718623,
12558,NIV Backup RR (Set),109598,,6266044,,,,NIV Backup RR (Set),NIV Backup RR (Set),RESP-Servo NIV Machinegegevens,15,/min,/min,,,,,0.48,APPROVED,WIDER,Patrick Thoral,1686407818605,3018557,Breath rate minimum setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686407810037,
12658,Hip Li flexion(°),3,,3,,,,Heup Li flexie(°),Nee->Li  flexie(°),FYSIO-Functiestoornissen,204,°,deg,0,120,,,0.35,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
8671,Chest drain1 Stand,222862,,222862,,,,Thoraxdrain1 Stand,Th.drain1/Stand,VB-Thoraxdrains,6,ml,mL,,,,,0.37,APPROVED,UNMATCHED,Patrick Thoral,1686436840133,0,Unmapped,,MAPS_TO,cumulative output,,0,
8796,urine output,16184,,16184,LOINC,9187-6,Urine output,UrineSupraPubis,UrineSupPub,VB-Urine,6,ml,mL,,,,,1.00,APPROVED,INEXACT,Patrick Thoral,1686488028577,3014315,Urine output,Measurement,MAPS_TO,,<auto>,1686356359390,
19234,Physio BBS booth score,844,,844,,,,Fysio BBS stand score,Fysio BBS stand score,Fysio-Berg Balans Score,191,Geen,,0,4,,,0.27,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12559,NIV Backup Ti (Set),109382,,6265836,,,,NIV Backup Ti (Set),NIV Backup Ti (Set),RESP-Servo NIV Machinegegevens,3,sec,s,,,,,0.51,APPROVED,WIDER,Patrick Thoral,1686407894794,36304672,Inspiratory time setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686407880885,
12662,Ankle Li dorsiflexion(°),22,,22,,,,Enkel Li dorsaalflexie(°),Nee->Li dorsaalflexie(°),FYSIO-Functiestoornissen,204,°,deg,0,30,,,0.55,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
8672,Chest drain2 Stand,37247,,37247,,,,Thoraxdrain2 Stand,Th.drain2/Stand,VB-Thoraxdrains,6,ml,mL,,,,,0.36,APPROVED,UNMATCHED,Patrick Thoral,1686484008348,0,Unmapped,,MAPS_TO,cumulative output,,0,
12561,Cdyn,1125508,,15079526,,,,Cdyn,Cdyn,RESP-Servo Patiëntgegevens,164,ml/cmH2O,mL/cm[H2O],,,,,0.61,APPROVED,INEXACT,Patrick Thoral,1690323125494,21490582,Dynamic lung compliance,Measurement,MAPS_TO,,Patrick Thoral,1690323123752,
12563,Ri,38,,1999,,,,Ri,Ri,RESP-Servo Patiëntgegevens,300,cmH20/l/s,cm[H2O]/L/s,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1690321779009,21490742,Airway resistance --during inspiration,Measurement,MAPS_TO,,Patrick Thoral,1690321777990,
8798,spontaneous urine output,14683,,14683,LOINC,9197-5,Urine output --post void,UrineSpontaan,UrineSpont,VB-Urine,6,ml,mL,,,,,0.73,APPROVED,EQUAL,Patrick Thoral,1686488021024,3007123,Urine output --post void,Measurement,MAPS_TO,,Patrick Thoral,1686488019079,
12564,Re,252,,2213,,,,Re,Re,RESP-Servo Patiëntgegevens,300,cmH20/l/s,cm[H2O]/L/s,,,,,0.32,APPROVED,EQUAL,Patrick Thoral,1690321784440,21490741,Airway resistance --during expiration,Measurement,MAPS_TO,,Patrick Thoral,1690321782930,
9658,end tidal carbon dioxide partial pressure,15,,15,LOINC,19891-1,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,End Tidal CO2% (2),End Tidal CO2% (2),ZZ-OUD-Resp-PatientGeg(2),0,None,,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689549119689,3017485,Carbon dioxide/Gas.total.at end expiration in Exhaled gas,Measurement,MAPS_TO,,Patrick Thoral,1689549107174,
12567,WOBv,1119760,,15095994,,,,WOBv,WOBv,RESP-Servo Patiëntgegevens,301,J/l,J/L,,,,,0.41,APPROVED,UNMATCHED,Patrick Thoral,1686398787228,0,Unmapped,,MAPS_TO,Work of Breathing measured by ventilator,,0,
19236,Physio BBS sitting score,844,,844,,,,Fysio BBS zit score,Fysio BBS zit score,Fysio-Berg Balans Score,191,Geen,,0,4,,,0.31,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
8673,Chest drain3 Stand,6304,,6304,,,,Thoraxdrain3 Stand,Th.drain3/Stand,VB-Thoraxdrains,6,ml,mL,,,,,0.32,APPROVED,UNMATCHED,Patrick Thoral,1686484016846,0,Unmapped,,MAPS_TO,cumulative output,,0,
8800,urine output,2916,,2916,LOINC,9187-6,Urine output,UrineIncontinentie,UrineInc,VB-Urine,6,ml,mL,,,,,1.00,APPROVED,INEXACT,Patrick Thoral,1686488030934,3014315,Urine output,Measurement,MAPS_TO,,<auto>,1686356360941,
12663,Ankle Re Dorsiflexion(°),20,,20,,,,Enkel Re dorsaalflexie(°),Nee->Re dorsaalflexie(°),FYSIO-Functiestoornissen,204,°,deg,,,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12570,Cstat,595,,2554,,,,Cstat,Cstat,RESP-Servo Patiëntgegevens,164,ml/cmH2O,mL/cm[H2O],,,,,0.58,APPROVED,INEXACT,Patrick Thoral,1690322442927,21490583,Compliance.static Lung,Measurement,MAPS_TO,,Patrick Thoral,1690322437798,
9661,Intrinsic PEEP(2),10,,10,,,,Intrinsic PEEP(2),Intrinsic PEEP(2),ZZ-OUD-Resp-PatientGeg(2),177,mbar,mbar,,,,,0.36,APPROVED,EQUAL,Patrick Thoral,1686609556641,3035822,Intrinsic PEEP Respiratory system,Measurement,MAPS_TO,,<auto>,1686356361170,
12571,Elastance,311,,311,,,,Elastance,Elastance,RESP-Servo Patiëntgegevens,302,cmH2O/l,cm[H2O]/mL,,,,,0.69,APPROVED,UNMATCHED,Patrick Thoral,1690321892871,0,Unmapped,,MAPS_TO,,,0,
12671,Knee Li extension HHD,11,,11,,,,Knie Li extensie HHD,Li extensie HHD (N),FYSIO-Functiestoornissen,191,Geen,,,,,,0.37,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
9663,Mv Spontaneous(2),1,,1,,,,Mv Spontaan(2),Mv Spontaan(2),ZZ-OUD-Resp-PatientGeg(2),26,l/min,L/min,,,,,0.47,APPROVED,EQUAL,Patrick Thoral,1686609695125,4108000,Spontaneous minute volume,Measurement,MAPS_TO,,Patrick Thoral,1686609680530,
