sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count_validated,ADD_INFO:source_concept,ADD_INFO:itemid,ADD_INFO:item,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:islabresult,ADD_INFO:valueid,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
8833-5,5mm,8860,,8860,5 mm,8833,Pupil Rechts Grootte,Grootte Re,NEURO-Functies,0,5,0.37,APPROVED,EQUAL,Patrick Thoral,1709158429521,45883038,5 mm,Meas Value,MAPS_TO,,Patrick Thoral,1709158428848,
13130-1,Cranioplasty,143,,143,Cranioplastiek,13130,D_Neurochirurgie_Overige,D_Neurochirurgie _Overige,Diagnose,0,1,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
8833-6,6mm,2670,,2670,6 mm,8833,Pupil Rechts Grootte,Grootte Re,NEURO-Functies,0,6,0.35,APPROVED,EQUAL,Patrick Thoral,1709158447962,45883904,6 mm,Meas Value,MAPS_TO,,Patrick Thoral,1709158447360,
19606-3,Actively breathes in against the ventilator,577,,577,Ademt actief tegen beademing in,19606,BPS - Acceptatie beademing,BPS - Acceptatie beademing,SCORE,0,3,0.41,APPROVED,UNMATCHED,Patrick Thoral,1710326970729,0,Unmapped,,MAPS_TO,,,0,
17004-8,Guillian Barre syndrome,18,,18,Guillian-Barre syndrome,17004,APACHEIV Non-operative neurologic,APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,8,0.48,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8833-7,7mm,1028,,1028,7 mm,8833,Pupil Rechts Grootte,Grootte Re,NEURO-Functies,0,7,0.34,APPROVED,EQUAL,Patrick Thoral,1709158451028,45877461,7 mm,Meas Value,MAPS_TO,,Patrick Thoral,1709158450523,
17025-52,"Overdose, street drugs (opiates, cocaine, amphetamine)",8,,8,"Overdose, street drugs (opiates, cocaine, amphetamine)",17025,SEC_APACHEIV Non-operative neurologic,SEC_APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,52,0.40,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8833-8,8mm,418,,418,8 mm,8833,Pupil Rechts Grootte,Grootte Re,NEURO-Functies,0,8,0.34,APPROVED,EQUAL,Patrick Thoral,1709158462839,45884806,8 mm or >,Meas Value,MAPS_TO,,Patrick Thoral,1709158462154,
17038-49,"Chest/thorax only trauma, surgery for",3,,3,"Chest/thorax only trauma, surgery for",17038,SEC_APACHEIV Post-operative trauma,SEC_APACHEIV Post-operative trauma,APACHE IV Diagnosen,0,49,0.41,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
13130-3,Other neurology/neurosurgery,608,,608,Overige neurologie/neurochirurgie,13130,D_Neurochirurgie_Overige,D_Neurochirurgie _Overige,Diagnose,0,3,0.73,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
17004-9,"Hematoma, epidural",19,,19,"Hematoma, epidural",17004,APACHEIV Non-operative neurologic,APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,9,0.72,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8833-9,Pin point,3847,,3847,Pinpoint,8833,Pupil Rechts Grootte,Grootte Re,NEURO-Functies,0,9,1.00,APPROVED,EQUAL,Patrick Thoral,1709158444547,1989702,Pin Point,Meas Value,MAPS_TO,,Patrick Thoral,1709158443841,
8833-10,Not tested,791,,791,Niet getest,8833,Pupil Rechts Grootte,Grootte Re,NEURO-Functies,0,10,1.00,APPROVED,EQUAL,Patrick Thoral,1709158480467,45882933,Missing,Meas Value,MAPS_TO,,Patrick Thoral,1709158479802,
13130-4,Diagnosis different,194,,194,Diagnose anders,13130,D_Neurochirurgie_Overige,D_Neurochirurgie _Overige,Diagnose,0,4,0.90,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
17004-10,"Hematoma, subdural",75,,75,"Hematoma, subdural",17004,APACHEIV Non-operative neurologic,APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,10,0.64,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
17025-53,"Poisoning, carbon monoxide, arsenic, cyanide",1,,1,"Poisoning, carbon monoxide, arsenic, cyanide",17025,SEC_APACHEIV Non-operative neurologic,SEC_APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,53,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8840-2,Radial Re,2,,2,Radialis Re,8840,ABP Plaats,ABP Plaats,HD-Bloeddrukken,0,2,0.84,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
19606-4,"Fighting ventilation, ventilation not possible",80,,80,"Vecht tegen beademing, beademing niet mogelijk",19606,BPS - Acceptatie beademing,BPS - Acceptatie beademing,SCORE,0,4,0.51,APPROVED,UNMATCHED,Patrick Thoral,1710326970729,0,Unmapped,,MAPS_TO,,,0,
8848-1,Evita 1,537,,537,Evita 1,8848,Beademingstoestel,Ventilator,ZZ-OUD-Resp-Evita Machinegegevens,0,1,0.49,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
13130-5,Neurosurgical Trauma,1462,,1462,Neurochirurgisch Trauma,13130,D_Neurochirurgie_Overige,D_Neurochirurgie _Overige,Diagnose,0,5,0.73,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
19607-1,No movement,47562,,47562,Geen beweging,19607,BPS - Bewegen lichaam,BPS - Bewegen lichaam,SCORE,0,1,1.00,APPROVED,UNMATCHED,Patrick Thoral,1710326970729,0,Unmapped,,MAPS_TO,,,0,
8848-2,Eva 4,371,,371,Evita 4,8848,Beademingstoestel,Ventilator,ZZ-OUD-Resp-Evita Machinegegevens,0,2,0.46,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
13131-1,S.A.B.,137,,137,S.A.B.,13131,D_Neurologie_Vasculair neurologisch,D_Neurologie_Vasculair neurologisch,Diagnose,0,1,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
8848-3,Bipap Vision,407,,407,Bipap Vision,8848,Beademingstoestel,Ventilator,ZZ-OUD-Resp-Evita Machinegegevens,0,3,0.51,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8889-1,1x,149998,,149998,1x,8889,Aantal Bronchiaaltoilet,Aantal BT,RESP-Uitzuigen,0,1,0.51,APPROVED,EQUAL,Patrick Thoral,1711317045926,4035566,Text value,Observation,MAPS_TO,,Patrick Thoral,1711317042631,
17004-11,"Hemorrhage/hematoma, intracranial",169,,169,"Hemorrhage/hematoma, intracranial",17004,APACHEIV Non-operative neurologic,APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,11,0.53,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
13131-2,Vasspasm protocol,3,,3,Vaatspasme protocol,13131,D_Neurologie_Vasculair neurologisch,D_Neurologie_Vasculair neurologisch,Diagnose,0,2,0.55,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
19607-2,Arms slightly bent,23964,,23964,Armen licht gebogen,19607,BPS - Bewegen lichaam,BPS - Bewegen lichaam,SCORE,0,2,0.77,APPROVED,UNMATCHED,Patrick Thoral,1710326970729,0,Unmapped,,MAPS_TO,,,0,
18671-2,"Non-operative cardiovascular - Aneurysm, dissecting aortic",110,,110,"Non-operative cardiovascular - Aneurysm, dissecting aortic",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,2,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
8889-2,2x,105485,,105485,2x,8889,Aantal Bronchiaaltoilet,Aantal BT,RESP-Uitzuigen,0,2,0.29,APPROVED,INEXACT,Patrick Thoral,1711321759464,4035566,Text value,Observation,MAPS_TO,,Patrick Thoral,1711321740472,
8889-3,3x,20105,,20105,3x,8889,Aantal Bronchiaaltoilet,Aantal BT,RESP-Uitzuigen,0,3,0.37,APPROVED,INEXACT,Patrick Thoral,1711321781501,4035566,Text value,Observation,MAPS_TO,,Patrick Thoral,1711321776974,
8889-4,4x,4058,,4058,4x,8889,Aantal Bronchiaaltoilet,Aantal BT,RESP-Uitzuigen,0,4,0.32,APPROVED,INEXACT,Patrick Thoral,1711321943415,4035566,Text value,Observation,MAPS_TO,,Patrick Thoral,1711321938967,
13131-3,Subdural haematoma,62,,62,Subduraal haematoom,13131,D_Neurologie_Vasculair neurologisch,D_Neurologie_Vasculair neurologisch,Diagnose,0,3,0.80,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
17025-54,Seizures (primary-no structural brain disease),26,,26,Seizures (primary-no structural brain disease),17025,SEC_APACHEIV Non-operative neurologic,SEC_APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,54,0.49,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8889-5,5x,889,,889,5x,8889,Aantal Bronchiaaltoilet,Aantal BT,RESP-Uitzuigen,0,5,0.50,APPROVED,EQUIVALENT,Patrick Thoral,1711322562962,4035566,Text value,Observation,MAPS_TO,,Patrick Thoral,1711322489112,
17004-12,"Hydrocephalus, obstructive",2,,2,"Hydrocephalus, obstructive",17004,APACHEIV Non-operative neurologic,APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,12,0.63,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8889-6,6x,313,,313,6x,8889,Aantal Bronchiaaltoilet,Aantal BT,RESP-Uitzuigen,0,6,0.54,APPROVED,INEXACT,Patrick Thoral,1711323238887,4035566,Text value,Observation,MAPS_TO,,Patrick Thoral,1711323234914,
8889-7,7x,57,,57,7x,8889,Aantal Bronchiaaltoilet,Aantal BT,RESP-Uitzuigen,0,7,0.47,APPROVED,INEXACT,Patrick Thoral,1711323246926,4035566,Text value,Observation,MAPS_TO,,Patrick Thoral,1711323245029,
8889-8,8x,173,,173,8x,8889,Aantal Bronchiaaltoilet,Aantal BT,RESP-Uitzuigen,0,8,0.50,APPROVED,INEXACT,Patrick Thoral,1711322732211,4035566,Text value,Observation,MAPS_TO,,Patrick Thoral,1711322713315,
17004-13,Meningitis,43,,43,Meningitis,17004,APACHEIV Non-operative neurologic,APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,13,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
13131-4,Epidural haematoma,6,,6,Epiduraal haematoom,13131,D_Neurologie_Vasculair neurologisch,D_Neurologie_Vasculair neurologisch,Diagnose,0,4,0.80,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
8891-1,Done,60794,,60794,Gedaan,8891,Balloneren,Balloneren,RESP-Uitzuigen,0,1,1.00,APPROVED,EQUAL,Patrick Thoral,1711328110533,45877935,Performed,Meas Value,MAPS_TO,,Patrick Thoral,1711325697954,
8891-2,Not done,87566,,87566,Niet Gedaan,8891,Balloneren,Balloneren,RESP-Uitzuigen,0,2,1.00,APPROVED,EQUAL,Patrick Thoral,1711325685238,45884119,Not performed,Meas Value,MAPS_TO,,Patrick Thoral,1711325682555,
19607-3,Arms fully bent and fingers curved,1303,,1303,Armen volledig gebogen en vingers gekromd,19607,BPS - Bewegen lichaam,BPS - Bewegen lichaam,SCORE,0,3,0.34,APPROVED,UNMATCHED,Patrick Thoral,1710326970729,0,Unmapped,,MAPS_TO,,,0,
17004-14,Myasthenia gravis,19,,19,Myasthenia gravis,17004,APACHEIV Non-operative neurologic,APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,14,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
18671-3,"Non-operative cardiovascular - Aneurysm/pseudoaneurysm, other",23,,23,"Non-operative cardiovascular - Aneurysm/pseudoaneurysm, other",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,3,0.51,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
8892-1,Done,160633,,160633,Gedaan,8892,Mond/Keel toilet,Mond/Keel toilet,RESP-Uitzuigen,0,1,1.00,APPROVED,EQUAL,Patrick Thoral,1711328104657,45877935,Performed,Meas Value,MAPS_TO,,Patrick Thoral,1711324813214,
17025-55,Subarachnoid hemorrhage/arteriovenous malformation,2,,2,Subarachnoid hemorrhage/arteriovenous malformation,17025,SEC_APACHEIV Non-operative neurologic,SEC_APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,55,0.62,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
13131-5,Intracerebral haematoma,315,,315,Intracerebraal haematoom,13131,D_Neurologie_Vasculair neurologisch,D_Neurologie_Vasculair neurologisch,Diagnose,0,5,0.78,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
17004-15,"Neoplasm, neurologic",36,,36,"Neoplasm, neurologic",17004,APACHEIV Non-operative neurologic,APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,15,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8892-2,Not done,14803,,14803,Niet Gedaan,8892,Mond/Keel toilet,Mond/Keel toilet,RESP-Uitzuigen,0,2,1.00,APPROVED,EQUAL,Patrick Thoral,1711328101667,45884119,Not performed,Meas Value,MAPS_TO,,Patrick Thoral,1711328060032,
8893-1,Done,52947,,52947,Gedaan,8893,Neus Toilet,Neus Toilet,RESP-Uitzuigen,0,1,1.00,APPROVED,EQUAL,Patrick Thoral,1711328097817,45877935,Performed,Meas Value,MAPS_TO,,Patrick Thoral,1711328095533,
18615-6,Neurological,61,,61,Neurologisch,18615,SEC_Apache II Operatief Neurologisch,SEC_Apache II Operatief Neurologisch,APACHE II Diagnosen,0,6,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8893-2,Not done,36608,,36608,Niet Gedaan,8893,Neus Toilet,Neus Toilet,RESP-Uitzuigen,0,2,1.00,APPROVED,EQUAL,Patrick Thoral,1711328130040,45884119,Not performed,Meas Value,MAPS_TO,,Patrick Thoral,1711328128907,
8894-1,No,3437,,3437,Geen,8894,Hoeveelheid Sputum,Hoeveelh.Sputum,RESP-Uitzuigen,0,1,1.00,APPROVED,EQUAL,Patrick Thoral,1710339310924,4088599,No sputum,Observation,MAPS_TO,,Patrick Thoral,1710339306149,
13131-6,Diagnosis different,267,,267,Diagnose anders,13131,D_Neurologie_Vasculair neurologisch,D_Neurologie_Vasculair neurologisch,Diagnose,0,6,0.90,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
19607-4,Arms and hands cramped / very opposed,697,,697,Armen en handen verkrampt / erg tegenwerken,19607,BPS - Bewegen lichaam,BPS - Bewegen lichaam,SCORE,0,4,0.30,APPROVED,UNMATCHED,Patrick Thoral,1710326970729,0,Unmapped,,MAPS_TO,,,0,
8894-2,Minor,44115,,44115,Gering,8894,Hoeveelheid Sputum,Hoeveelh.Sputum,RESP-Uitzuigen,0,2,1.00,APPROVED,EQUAL,Patrick Thoral,1709159409306,4088598,Scanty sputum,Observation,MAPS_TO,,Patrick Thoral,1709159408579,
13132-1,Coma,104,,104,Coma,13132,D_Neurologie_Overige,D_Neurologie_Overige,Diagnose,0,1,0.68,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
19608-1,Relaxed,66653,,66653,Ontspannen,19608,BPS - Gelaatsuitdrukking,BPS - Gelaatsuitdrukking,SCORE,0,1,1.00,APPROVED,UNMATCHED,Patrick Thoral,1710326970729,0,Unmapped,,MAPS_TO,,,0,
8894-3,Normal,128913,,128913,Normaal ,8894,Hoeveelheid Sputum,Hoeveelh.Sputum,RESP-Uitzuigen,0,3,1.00,APPROVED,EQUAL,Patrick Thoral,1711413544703,4055980,Sputum appears normal,Observation,MAPS_TO,,Patrick Thoral,1711413542316,
17025-56,Subarachnoid hemorrhage/intracranial aneurysm,6,,6,Subarachnoid hemorrhage/intracranial aneurysm,17025,SEC_APACHEIV Non-operative neurologic,SEC_APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,56,0.62,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8894-4,Roomy,67018,,67018,Ruim,8894,Hoeveelheid Sputum,Hoeveelh.Sputum,RESP-Uitzuigen,0,4,0.80,APPROVED,EQUAL,Patrick Thoral,1709159051270,4089232,Copious sputum,Observation,MAPS_TO,,Patrick Thoral,1709159049987,
18615-7,Craniotomy for neoplasm,62,,62,Craniotomie voor neoplasma,18615,SEC_Apache II Operatief Neurologisch,SEC_Apache II Operatief Neurologisch,APACHE II Diagnosen,0,7,0.64,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
20140-5,Otherwise,8,,8,Anders,20140,Transport Breathing (B),Transport Breathing (B),Transport Registratie,0,5,0.66,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
17026-28,"Apnea, sleep",3,,3,"Apnea, sleep",17026,SEC_APACHEIV Non-operative respiratory,SEC_APACHEIV Non-operative respiratory,APACHE IV Diagnosen,0,28,0.70,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8894-5,A lot of,18947,,18947,Veel,8894,Hoeveelheid Sputum,Hoeveelh.Sputum,RESP-Uitzuigen,0,5,0.78,APPROVED,EQUAL,Patrick Thoral,1710339484660,4089232,Copious sputum,Observation,MAPS_TO,,Patrick Thoral,1710339481644,
18615-8,Head trauma,44,,44,Hoofd trauma,18615,SEC_Apache II Operatief Neurologisch,SEC_Apache II Operatief Neurologisch,APACHE II Diagnosen,0,8,0.83,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
20141-1,CVC,176,,176,CVC,20141,Transport Circulation (C),Transport Circulation (C),Transport Registratie,0,1,0.58,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8895-1,White,138905,,138905,Wit,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,1,1.00,APPROVED,EQUAL,Patrick Thoral,1709154581258,4323492,White sputum,Observation,MAPS_TO,,Patrick Thoral,1709154575822,
8895-2,Bright,18422,,18422,Helder,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,2,1.00,APPROVED,EQUAL,Patrick Thoral,1709162006125,4088600,Clear sputum,Observation,MAPS_TO,,Patrick Thoral,1709162005452,
8895-3,Green,6073,,6073,Groen,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,3,1.00,APPROVED,EQUAL,Patrick Thoral,1709162059900,4174289,Green sputum,Observation,MAPS_TO,,Patrick Thoral,1709162058964,
20141-2,Dialysis line,25,,25,Dialyselijn,20141,Transport Circulation (C),Transport Circulation (C),Transport Registratie,0,2,0.82,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
13132-3,Observation neurological status,218,,218,Observatie neurologische status,13132,D_Neurologie_Overige,D_Neurologie_Overige,Diagnose,0,3,0.76,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
18615-9,Craniotomy for haematoma,22,,22,Craniotomie voor haematoom,18615,SEC_Apache II Operatief Neurologisch,SEC_Apache II Operatief Neurologisch,APACHE II Diagnosen,0,9,0.64,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
20141-3,Infusion/Venflon,215,,215,Infuus/Venflon,20141,Transport Circulation (C),Transport Circulation (C),Transport Registratie,0,3,0.51,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8895-4,Dark green,452,,452,Donker/Groen,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,4,0.70,APPROVED,EQUAL,Patrick Thoral,1709162133945,4174289,Green sputum,Observation,MAPS_TO,,Patrick Thoral,1709162132886,
18671-4,"Non-operative cardiovascular - Angina, stable (asymp or stable pattern of symptoms w/meds)",7,,7,"Non-operative cardiovascular - Angina, stable (asymp or stable pattern of symptoms w/meds)",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,4,0.43,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
8895-5,Yellow,117721,,117721,Geel,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,5,1.00,APPROVED,EQUAL,Patrick Thoral,1709154787316,4080265,Yellow sputum,Observation,MAPS_TO,,Patrick Thoral,1709154786475,
20141-4,Artery line,251,,251,Arterielijn,20141,Transport Circulation (C),Transport Circulation (C),Transport Registratie,0,4,0.60,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
13132-4,CNS infectious diseases,136,,136,Infectieuze aandoeningen CZS,13132,D_Neurologie_Overige,D_Neurologie_Overige,Diagnose,0,4,0.76,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
8895-6,Purulent,29797,,29797,Purulent,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,6,1.00,APPROVED,EQUAL,Patrick Thoral,1709161992870,4172486,Purulent sputum,Observation,MAPS_TO,,Patrick Thoral,1709161992075,
8895-7,Rust,4948,,4948,Roest,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,7,0.73,APPROVED,EQUAL,Patrick Thoral,1709162069117,4086357,Rusty sputum,Observation,MAPS_TO,,Patrick Thoral,1709162068268,
20141-5,Bone needle,2,,2,Botnaald,20141,Transport Circulation (C),Transport Circulation (C),Transport Registratie,0,5,0.89,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8895-8,Pink,2590,,2590,Roze,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,8,1.00,APPROVED,EQUAL,Patrick Thoral,1709162179015,4287098,Frothy sputum,Observation,MAPS_TO,,Patrick Thoral,1709162178170,
13132-5,Epileptic seizure,273,,273,Epileptisch insult,13132,D_Neurologie_Overige,D_Neurologie_Overige,Diagnose,0,5,0.76,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
20144-1,Awake,112,,112,Wakker,20144,Transport Disability (D),Transport Disability (D),Transport Registratie,0,1,0.85,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
18615-10,Laminectomy and other spinal cord surgery,25,,25,Laminectomy and other spinal cord surgery,18615,SEC_Apache II Operatief Neurologisch,SEC_Apache II Operatief Neurologisch,APACHE II Diagnosen,0,10,0.59,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8895-9,Trace blood,18137,,18137,Spoor bloed,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,9,0.74,APPROVED,EQUAL,Patrick Thoral,1709162031209,4283806,Blood streaked sputum,Observation,MAPS_TO,,Patrick Thoral,1709162029321,
20144-2,Sedated,169,,169,Gesedeerd,20144,Transport Disability (D),Transport Disability (D),Transport Registratie,0,2,0.86,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
18616-4,Renal,7,,7,Renaal,18616,SEC_Apache II Operatief Renaal,SEC_Apache II Operatief Renaal,APACHE II Diagnosen,0,4,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
17026-29,"ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema",14,,14,"ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema",17026,SEC_APACHEIV Non-operative respiratory,SEC_APACHEIV Non-operative respiratory,APACHE IV Diagnosen,0,29,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8895-10,Bloody,17996,,17996,Bloederig,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,10,1.00,APPROVED,EQUAL,Patrick Thoral,1709162044950,4117288,Frank blood in sputum,Observation,MAPS_TO,,Patrick Thoral,1709162044302,
13132-6,Neuromuscular diseases,33,,33,Neuro musculaire ziekten,13132,D_Neurologie_Overige,D_Neurologie_Overige,Diagnose,0,6,0.80,APPROVED,UNREVIEWED,Patrick Thoral,1687111534676,0,Unmapped,,MAPS_TO,,,0,
8895-11,Brown,3238,,3238,Bruin,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,11,1.00,APPROVED,EQUAL,Patrick Thoral,1709162081389,4082813,Brown sputum,Observation,MAPS_TO,,Patrick Thoral,1709162080712,
20145-1,Diagnostics,230,,230,Diagnostiek,20145,Transport Doel,Transport Doel,Transport Registratie,0,1,0.90,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8895-12,Gray,695,,695,Grijs,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,12,1.00,APPROVED,EQUAL,Patrick Thoral,1709162126598,4174286,Gray sputum,Observation,MAPS_TO,,Patrick Thoral,1709162125963,
18616-5,Renal neoplasm,13,,13,Renaal neoplasma,18616,SEC_Apache II Operatief Renaal,SEC_Apache II Operatief Renaal,APACHE II Diagnosen,0,5,0.79,APPROVED,UNREVIEWED,Patrick Thoral,1710326438943,0,Unmapped,,MAPS_TO,,,0,
8895-13,Blackish,235,,235,Zwartig,8895,Kleur Sputum,Kleur Sputum,RESP-Uitzuigen,0,13,0.65,APPROVED,INEXACT,Patrick Thoral,1710339724249,433596,Abnormal sputum,Observation,MAPS_TO,,Patrick Thoral,1710339719394,
