sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:source_concept,ADD_INFO:item,ADD_INFO:itemid,ADD_INFO:valueid,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
18673-484,Non-operative cardiovascular - Rhythm disturbance (conduction defect),28,,Non-operative cardiovascular - Rhythm disturbance (conduction defect),NICE SEC APACHEIV diagnosen,18673,484,0.46,APPROVED,EQUAL,Patrick Thoral,1711230545286,4266600,Abnormal cardiac conduction,Condition,MAPS_TO,,Patrick Thoral,1710025169402,
18670-71,Operative Renal - Renal,8,,Operatief Renaal - Renaal,NICE SEC APACHEII diagnosen,18670,71,0.49,APPROVED,EQUAL,Patrick Thoral,1711240999032,198124,Kidney disease,Condition,MAPS_TO,,Patrick Thoral,1710030026926,
18670-71,Operative Renal - Renal,8,,Operatief Renaal - Renaal,NICE SEC APACHEII diagnosen,18670,71,0.49,APPROVED,EQUAL,Patrick Thoral,1711240999032,4022804,Kidney operation,Procedure,MAPS_TO,,Patrick Thoral,1711240994704,
17014-17,Neoplasm spinal cord surgery or other related procedures,66,,Neoplasm-spinal cord surgery or other related procedures,APACHEIV Post-operative neurologic,17014,17,0.54,APPROVED,EQUAL,Patrick Thoral,1711242745145,4130040,Neoplasm of spinal cord,Condition,MAPS_TO,,<auto>,1685372595831,
17014-17,Neoplasm spinal cord surgery or other related procedures,66,,Neoplasm-spinal cord surgery or other related procedures,APACHEIV Post-operative neurologic,17014,17,0.54,APPROVED,EQUAL,Patrick Thoral,1711242745145,4298562,Operation on spinal cord,Procedure,MAPS_TO,,Patrick Thoral,1711242741721,
17005-26,Smoke inhalation,20,,Smoke inhalation,APACHEIV Non-operative respiratory,17005,26,0.81,APPROVED,EQUAL,Patrick Thoral,1711230694213,4143700,Smoke inhalation injury,Condition,MAPS_TO,,<auto>,1685372595831,
17019-60,"CHF, congestive heart failure",93,,"CHF, congestive heart failure",SEC_APACHE IV Non-operative cardiovascular,17019,60,0.72,APPROVED,EQUAL,Patrick Thoral,1711230500290,319835,Congestive heart failure,Condition,MAPS_TO,,<auto>,1685372595877,
18673-592,"Non-operative neurologic - Overdose, sedatives, hypnotics, antipsychotics, benzodiazepines",8,,"Non-operative neurologic - Overdose, sedatives, hypnotics, antipsychotics, benzodiazepines",NICE SEC APACHEIV diagnosen,18673,592,0.47,APPROVED,EQUAL,Patrick Thoral,1711230545286,4174619,Sedative overdose,Condition,MAPS_TO,,Patrick Thoral,1710027131527,
18671-47,Non-operative Gastrointestinal - Alcohol withdrawal,1,,Non-operative Gastro-intestinal - Alcohol withdrawal,NICE APACHEIV diagnosen,18671,47,0.60,APPROVED,EQUAL,Patrick Thoral,1711230579588,375519,Alcohol withdrawal,Condition,MAPS_TO,,<auto>,1685372596309,
17017-22,"Head/extremity trauma, surgery for",19,,"Head/extremity trauma, surgery for",APACHEIV Post-operative trauma,17017,22,0.33,APPROVED,EQUAL,Patrick Thoral,1711248222024,440921,Traumatic injury,Condition,MAPS_TO,,Patrick Thoral,1710019657254,
17017-22,"Head/extremity trauma, surgery for",19,,"Head/extremity trauma, surgery for",APACHEIV Post-operative trauma,17017,22,0.33,APPROVED,EQUAL,Patrick Thoral,1711248222024,375415,Injury of head,Condition,MAPS_TO,,Patrick Thoral,1710021249665,
17017-22,"Head/extremity trauma, surgery for",19,,"Head/extremity trauma, surgery for",APACHEIV Post-operative trauma,17017,22,0.33,APPROVED,EQUAL,Patrick Thoral,1711248222024,133468,Disorder of limb,Condition,MAPS_TO,,Patrick Thoral,1710021326900,
17017-22,"Head/extremity trauma, surgery for",19,,"Head/extremity trauma, surgery for",APACHEIV Post-operative trauma,17017,22,0.33,APPROVED,EQUAL,Patrick Thoral,1711248222024,4301351,Surgical procedure,Procedure,MAPS_TO,,Patrick Thoral,1711246767801,
17014-26,Ventriculostomy,23,,Ventriculostomy,APACHEIV Post-operative neurologic,17014,26,0.57,APPROVED,EQUAL,Patrick Thoral,1711243078489,440385,Obstructive hydrocephalus,Condition,MAPS_TO,,Patrick Thoral,1710012297948,
17014-26,Ventriculostomy,23,,Ventriculostomy,APACHEIV Post-operative neurologic,17014,26,0.57,APPROVED,EQUAL,Patrick Thoral,1711243078489,4122291,Cranial ventriculostomy,Procedure,MAPS_TO,,Patrick Thoral,1711243076884,
17028-71,Spinal/multiple trauma,6,,Spinal/multiple trauma,SEC_APACHEIV Non-operative trauma,17028,71,0.73,APPROVED,EQUAL,Patrick Thoral,1711230500289,4096313,Multiple injuries,Condition,MAPS_TO,,<auto>,1685372596433,
17028-71,Spinal/multiple trauma,6,,Spinal/multiple trauma,SEC_APACHEIV Non-operative trauma,17028,71,0.73,APPROVED,EQUAL,Patrick Thoral,1711230500289,4095850,Spinal injury,Condition,MAPS_TO,,Patrick Thoral,1710013309990,
18671-190,Non-operative trauma - Abdomen/spinal trauma,3,,Non-operative trauma - Abdomen/spinal trauma,NICE APACHEIV diagnosen,18671,190,0.43,APPROVED,EQUAL,Patrick Thoral,1711230579588,440921,Traumatic injury,Condition,MAPS_TO,,Patrick Thoral,1710019706963,
18671-190,Non-operative trauma - Abdomen/spinal trauma,3,,Non-operative trauma - Abdomen/spinal trauma,NICE APACHEIV diagnosen,18671,190,0.43,APPROVED,EQUAL,Patrick Thoral,1711230579588,200588,Injury of abdomen,Condition,MAPS_TO,,Patrick Thoral,1710019842839,
18671-190,Non-operative trauma - Abdomen/spinal trauma,3,,Non-operative trauma - Abdomen/spinal trauma,NICE APACHEIV diagnosen,18671,190,0.43,APPROVED,EQUAL,Patrick Thoral,1711230579588,4095850,Spinal injury,Condition,MAPS_TO,,Patrick Thoral,1710029048580,
17028-60,Head/multiple trauma,3,,Head/multiple trauma,SEC_APACHEIV Non-operative trauma,17028,60,0.67,APPROVED,EQUAL,Patrick Thoral,1711230500289,440921,Traumatic injury,Condition,MAPS_TO,,Patrick Thoral,1710019657254,
17028-60,Head/multiple trauma,3,,Head/multiple trauma,SEC_APACHEIV Non-operative trauma,17028,60,0.67,APPROVED,EQUAL,Patrick Thoral,1711230500289,375415,Injury of head,Condition,MAPS_TO,,Patrick Thoral,1710021249665,
17028-60,Head/multiple trauma,3,,Head/multiple trauma,SEC_APACHEIV Non-operative trauma,17028,60,0.67,APPROVED,EQUAL,Patrick Thoral,1711230500289,4096313,Multiple injuries,Condition,MAPS_TO,,Patrick Thoral,1710021370469,
13118-2,Aortic ascending replacement,268,,Aorta-ascendens vervanging,D_Thoraxchirurgie_Aorta chirurgie,13118,2,0.58,APPROVED,EQUAL,Patrick Thoral,1711233294790,4138183,Aneurysm of ascending aorta,Condition,MAPS_TO,,Patrick Thoral,1685398149406,
13118-2,Aortic ascending replacement,268,,Aorta-ascendens vervanging,D_Thoraxchirurgie_Aorta chirurgie,13118,2,0.58,APPROVED,EQUAL,Patrick Thoral,1711233294790,4208798,Replacement of ascending aorta,Procedure,MAPS_TO,,Patrick Thoral,1711233290921,
17023-22,Hypoglycemia,10,,Hypoglycemia,SEC_APACHEIV  Non-operative metabolic,17023,22,1.00,APPROVED,EQUAL,Patrick Thoral,1711230500290,24609,Hypoglycemia,Condition,MAPS_TO,,<auto>,1685372596619,
17004-17,"Neuromuscular medical, other",13,,"Neuromuscular medical, other",APACHEIV Non-operative neurologic,17004,17,0.60,APPROVED,EQUAL,Patrick Thoral,1711230694213,44812002,Neuromuscular disorder,Condition,MAPS_TO,,<auto>,1685372596688,
18670-82,Operative Respiratory - Respiratory insufficiency after OR,16,,Operatief Respiratoir - Respiratoire insufficientie na OK,NICE SEC APACHEII diagnosen,18670,82,0.76,APPROVED,EQUAL,Patrick Thoral,1711245176239,318459,Respiratory insufficiency,Condition,MAPS_TO,,<auto>,1685372596700,
18670-82,Operative Respiratory - Respiratory insufficiency after OR,16,,Operatief Respiratoir - Respiratoire insufficientie na OK,NICE SEC APACHEII diagnosen,18670,82,0.76,APPROVED,EQUAL,Patrick Thoral,1711245176239,4300243,Postoperative complication,Condition,MAPS_TO,,Patrick Thoral,1710030255647,
18670-82,Operative Respiratory - Respiratory insufficiency after OR,16,,Operatief Respiratoir - Respiratoire insufficientie na OK,NICE SEC APACHEII diagnosen,18670,82,0.76,APPROVED,EQUAL,Patrick Thoral,1711245176239,4301351,Surgical procedure,Procedure,MAPS_TO,,Patrick Thoral,1711245164813,
17025-47,"Overdose, alcohols (bethanol, methanol, ethylene glycol)",7,,"Overdose, alcohols (bethanol, methanol, ethylene glycol)",SEC_APACHEIV Non-operative neurologic,17025,47,0.36,APPROVED,EQUAL,Patrick Thoral,1711230500290,607208,Acute alcohol intoxication,Condition,MAPS_TO,,Patrick Thoral,1710030833751,
18673-700,Post-operative cardiovascular - Congenital Defect Repair (Other),2,,Post-operative cardiovascular - Congenital Defect Repair (Other),NICE SEC APACHEIV diagnosen,18673,700,0.49,APPROVED,EQUAL,Patrick Thoral,1711235746848,42538522,Congenital cardiovascular disorder,Condition,MAPS_TO,,<auto>,1685372597165,
18673-700,Post-operative cardiovascular - Congenital Defect Repair (Other),2,,Post-operative cardiovascular - Congenital Defect Repair (Other),NICE SEC APACHEIV diagnosen,18673,700,0.49,APPROVED,EQUAL,Patrick Thoral,1711235746848,4324058,Correction of congenital deformity of heart,Procedure,MAPS_TO,,Patrick Thoral,1711235742328,
17035-27,"Abscess/infection-cranial, surgery for",6,,"Abscess/infection-cranial, surgery for",SEC_APACHEIV Post-operative neurologic,17035,27,0.41,APPROVED,EQUAL,Patrick Thoral,1711234816271,4247297,Cerebral abscess,Condition,MAPS_TO,,Patrick Thoral,1710020735533,
17035-27,"Abscess/infection-cranial, surgery for",6,,"Abscess/infection-cranial, surgery for",SEC_APACHEIV Post-operative neurologic,17035,27,0.41,APPROVED,EQUAL,Patrick Thoral,1711234816271,4323283,Operation on brain,Procedure,MAPS_TO,,Patrick Thoral,1711234813300,
18673-485,Non-operative cardiovascular - Rhythm disturbance (ventricular),21,,Non-operative cardiovascular - Rhythm disturbance (ventricular),NICE SEC APACHEIV diagnosen,18673,485,0.52,APPROVED,EQUAL,Patrick Thoral,1711230545286,4185572,Ventricular arrhythmia,Condition,MAPS_TO,,Patrick Thoral,1710025187084,
18671-191,Non-operative trauma - Chest/abdomen trauma,42,,Non-operative trauma - Chest/abdomen trauma,NICE APACHEIV diagnosen,18671,191,0.39,APPROVED,EQUAL,Patrick Thoral,1711230579588,440921,Traumatic injury,Condition,MAPS_TO,,Patrick Thoral,1710019706963,
18671-191,Non-operative trauma - Chest/abdomen trauma,42,,Non-operative trauma - Chest/abdomen trauma,NICE APACHEIV diagnosen,18671,191,0.39,APPROVED,EQUAL,Patrick Thoral,1711230579588,200588,Injury of abdomen,Condition,MAPS_TO,,Patrick Thoral,1710019852585,
18671-191,Non-operative trauma - Chest/abdomen trauma,42,,Non-operative trauma - Chest/abdomen trauma,NICE APACHEIV diagnosen,18671,191,0.39,APPROVED,EQUAL,Patrick Thoral,1711230579588,4094683,Chest injury,Condition,MAPS_TO,,Patrick Thoral,1710028600557,
17038-60,"Head/multiple trauma, surgery for",2,,"Head/multiple trauma, surgery for",SEC_APACHEIV Post-operative trauma,17038,60,0.55,APPROVED,EQUAL,Patrick Thoral,1711231499719,440921,Traumatic injury,Condition,MAPS_TO,,Patrick Thoral,1710019657254,
17038-60,"Head/multiple trauma, surgery for",2,,"Head/multiple trauma, surgery for",SEC_APACHEIV Post-operative trauma,17038,60,0.55,APPROVED,EQUAL,Patrick Thoral,1711231499719,375415,Injury of head,Condition,MAPS_TO,,Patrick Thoral,1710021249665,
17038-60,"Head/multiple trauma, surgery for",2,,"Head/multiple trauma, surgery for",SEC_APACHEIV Post-operative trauma,17038,60,0.55,APPROVED,EQUAL,Patrick Thoral,1711231499719,4096313,Multiple injuries,Condition,MAPS_TO,,Patrick Thoral,1710021370469,
17038-60,"Head/multiple trauma, surgery for",2,,"Head/multiple trauma, surgery for",SEC_APACHEIV Post-operative trauma,17038,60,0.55,APPROVED,EQUAL,Patrick Thoral,1711231499719,4301351,Surgical procedure,Procedure,MAPS_TO,,Patrick Thoral,1711231480050,
17029-83,CABG with mitral valve replacement,7,,CABG with mitral valve replacement,SEC_APACHEIV Post-operative cardiovascular,17029,83,0.45,APPROVED,EQUAL,Patrick Thoral,1711236551938,317576,Coronary arteriosclerosis,Condition,MAPS_TO,,Patrick Thoral,1696502267980,
17029-83,CABG with mitral valve replacement,7,,CABG with mitral valve replacement,SEC_APACHEIV Post-operative cardiovascular,17029,83,0.45,APPROVED,EQUAL,Patrick Thoral,1711236551938,319843,Mitral valve disorder,Condition,MAPS_TO,,Patrick Thoral,1696502436721,
17029-83,CABG with mitral valve replacement,7,,CABG with mitral valve replacement,SEC_APACHEIV Post-operative cardiovascular,17029,83,0.45,APPROVED,EQUAL,Patrick Thoral,1711236551938,4336464,Coronary artery bypass graft,Procedure,MAPS_TO,,Patrick Thoral,1711235815830,
17029-83,CABG with mitral valve replacement,7,,CABG with mitral valve replacement,SEC_APACHEIV Post-operative cardiovascular,17029,83,0.45,APPROVED,EQUAL,Patrick Thoral,1711236551938,4203153,Replacement of mitral valve,Procedure,MAPS_TO,,Patrick Thoral,1711236549100,
17029-72,"Aneurysms, repair of other (except ventricular)",6,,"Aneurysms, repair of other (except ventricular)",SEC_APACHEIV Post-operative cardiovascular,17029,72,0.46,APPROVED,EQUAL,Patrick Thoral,1711233243176,4332246,Aneurysm,Condition,MAPS_TO,,Patrick Thoral,1696501075414,
17029-72,"Aneurysms, repair of other (except ventricular)",6,,"Aneurysms, repair of other (except ventricular)",SEC_APACHEIV Post-operative cardiovascular,17029,72,0.46,APPROVED,EQUAL,Patrick Thoral,1711233243176,4327488,Repair of aneurysm,Procedure,MAPS_TO,,Patrick Thoral,1711233238849,
17008-47,Pericardiectomy (total/subtotal),7,,Pericardiectomy (total/subtotal),APACHEIV Post-operative cardiovascular,17008,47,0.34,APPROVED,EQUAL,Patrick Thoral,1711243321842,4161701,Pericardial effusion,Condition,MAPS_TO,,Patrick Thoral,1710031259699,
17008-47,Pericardiectomy (total/subtotal),7,,Pericardiectomy (total/subtotal),APACHEIV Post-operative cardiovascular,17008,47,0.34,APPROVED,EQUAL,Patrick Thoral,1711243321842,4142628,Pericardiectomy,Procedure,MAPS_TO,,Patrick Thoral,1711243320708,
16998-22,Hypovolemia (including dehydration. Do NOT include shock,21,,Hypovolemia (including dehydration. Do NOT include shock,APACHE IV Non-operative cardiovascular,16998,22,0.48,APPROVED,EQUAL,Patrick Thoral,1711230694213,37311319,Hypovolemia,Condition,MAPS_TO,,Patrick Thoral,1685392320204,
18671-17,"Non-operative cardiovascular - Efffusion, pericardial",2,,"Non-operative cardiovascular - Efffusion, pericardial",NICE APACHEIV diagnosen,18671,17,0.53,APPROVED,EQUAL,Patrick Thoral,1711230579588,4161701,Pericardial effusion,Condition,MAPS_TO,,<auto>,1685372597976,
18673-593,"Non-operative neurologic - Overdose, street drugs (opiates, cocaine, amphetamine)",8,,"Non-operative neurologic - Overdose, street drugs (opiates, cocaine, amphetamine)",NICE SEC APACHEIV diagnosen,18673,593,0.42,APPROVED,EQUAL,Patrick Thoral,1711230545286,45769428,Illicit drug overdose,Condition,MAPS_TO,,Patrick Thoral,1710027151808,
17020-27,"Bleeding, GI location unknown",5,,"Bleeding, GI-location unknown",SEC_APACHE IV Non-operative Gastro-intestinal,17020,27,0.60,APPROVED,EQUAL,Patrick Thoral,1711230500290,192671,Gastrointestinal hemorrhage,Condition,MAPS_TO,,Patrick Thoral,1696501740722,
17020-47,peritonitis,1,,Peritonitis,SEC_APACHE IV Non-operative Gastro-intestinal,17020,47,1.00,APPROVED,EQUAL,Patrick Thoral,1711230500290,196152,Peritonitis,Condition,MAPS_TO,,<auto>,1685372598259,
17005-2,"ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema",32,,"ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema",APACHEIV Non-operative respiratory,17005,2,0.64,APPROVED,EQUAL,Patrick Thoral,1711230694213,4195694,Acute respiratory distress syndrome,Condition,MAPS_TO,,Patrick Thoral,1696501363910,
18671-192,Non-operative trauma - Chest/extremity trauma,67,,Non-operative trauma - Chest/extremity trauma,NICE APACHEIV diagnosen,18671,192,0.30,APPROVED,EQUAL,Patrick Thoral,1711230579588,440921,Traumatic injury,Condition,MAPS_TO,,Patrick Thoral,1710019706963,
18671-192,Non-operative trauma - Chest/extremity trauma,67,,Non-operative trauma - Chest/extremity trauma,NICE APACHEIV diagnosen,18671,192,0.30,APPROVED,EQUAL,Patrick Thoral,1711230579588,4094683,Chest injury,Condition,MAPS_TO,,Patrick Thoral,1710028600557,
18671-192,Non-operative trauma - Chest/extremity trauma,67,,Non-operative trauma - Chest/extremity trauma,NICE APACHEIV diagnosen,18671,192,0.30,APPROVED,EQUAL,Patrick Thoral,1711230579588,133468,Disorder of limb,Condition,MAPS_TO,,Patrick Thoral,1710028734381,
18671-60,Non-operative Gastrointestinal - GI Abscess/cyst,30,,Non-operative Gastro-intestinal - GI Abscess/cyst,NICE APACHEIV diagnosen,18671,60,0.44,APPROVED,EQUAL,Patrick Thoral,1711230579588,4326255,Abdominal abscess,Condition,MAPS_TO,,Patrick Thoral,1710025827772,
18604-22,After cardiac arrest,125,,Na cardiac arrest,SEC_Apache II Non-Operatief Cardiovasculair,18604,22,0.80,APPROVED,EQUAL,Patrick Thoral,1711230511358,44783658,Cardiorespiratory arrest with successful resuscitation,Condition,MAPS_TO,,Patrick Thoral,1696500295160,
17026-47,"Pneumonia, other",21,,"Pneumonia, other",SEC_APACHEIV Non-operative respiratory,17026,47,0.71,APPROVED,EQUAL,Patrick Thoral,1711230500289,255848,Pneumonia,Condition,MAPS_TO,,<auto>,1685372598695,
18673-486,"Non-operative cardiovascular - Sepsis, cutaneous/soft tissue",10,,"Non-operative cardiovascular - Sepsis, cutaneous/soft tissue",NICE SEC APACHEIV diagnosen,18673,486,0.38,APPROVED,EQUAL,Patrick Thoral,1711230545286,132797,Sepsis,Condition,MAPS_TO,,Patrick Thoral,1710025234984,
18673-486,"Non-operative cardiovascular - Sepsis, cutaneous/soft tissue",10,,"Non-operative cardiovascular - Sepsis, cutaneous/soft tissue",NICE SEC APACHEIV diagnosen,18673,486,0.38,APPROVED,EQUAL,Patrick Thoral,1711230545286,4320030,Soft tissue infection,Condition,MAPS_TO,,Patrick Thoral,1710025268124,
18673-704,Post-operative cardiovascular - Embolectomy (with general anaesthesia),8,,Post-operative cardiovascular - Embolectomy (with general anesthesia),NICE SEC APACHEIV diagnosen,18673,704,0.40,APPROVED,EQUAL,Patrick Thoral,1711243726794,3654996,Peripheral arterial disease,Condition,MAPS_TO,,Patrick Thoral,1710032300633,
18673-704,Post-operative cardiovascular - Embolectomy (with general anaesthesia),8,,Post-operative cardiovascular - Embolectomy (with general anesthesia),NICE SEC APACHEIV diagnosen,18673,704,0.40,APPROVED,EQUAL,Patrick Thoral,1711243726794,42872653,Open embolectomy of artery,Procedure,MAPS_TO,,Patrick Thoral,1711243724695,
17019-72,"Infarction, acute myocardial (MI), none of the above",9,,"Infarction, acute myocardial (MI), none of the above",SEC_APACHE IV Non-operative cardiovascular,17019,72,0.62,APPROVED,EQUAL,Patrick Thoral,1711230500290,312327,Acute myocardial infarction,Condition,MAPS_TO,,<auto>,1685372599194,
18671-83,"Non-operative hematological - Hematologic medical, other",87,,"Non-operative hematological - Hematologic medical, other",NICE APACHEIV diagnosen,18671,83,0.37,APPROVED,EQUAL,Patrick Thoral,1711230579588,4044013,Hematologic neoplasm,Condition,MAPS_TO,,Patrick Thoral,1710026306874,
18671-193,Non-operative trauma - Chest/face trauma,68,,Non-operative trauma - Chest/face trauma,NICE APACHEIV diagnosen,18671,193,0.31,APPROVED,EQUAL,Patrick Thoral,1711230579588,440921,Traumatic injury,Condition,MAPS_TO,,Patrick Thoral,1710019706963,
18671-193,Non-operative trauma - Chest/face trauma,68,,Non-operative trauma - Chest/face trauma,NICE APACHEIV diagnosen,18671,193,0.31,APPROVED,EQUAL,Patrick Thoral,1711230579588,4094683,Chest injury,Condition,MAPS_TO,,Patrick Thoral,1710028600557,
18671-193,Non-operative trauma - Chest/face trauma,68,,Non-operative trauma - Chest/face trauma,NICE APACHEIV diagnosen,18671,193,0.31,APPROVED,EQUAL,Patrick Thoral,1711230579588,444191,Injury of face,Condition,MAPS_TO,,Patrick Thoral,1710028788985,
17015-2,"Arrest, respiratory (without cardiac arrest)",5,,"Arrest, respiratory (without cardiac arrest)",APACHEIV Post-operative respiratory,17015,2,0.55,APPROVED,EQUAL,Patrick Thoral,1711245141020,317109,Respiratory arrest,Condition,MAPS_TO,,Patrick Thoral,1710011197011,
