sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count_validated,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:values,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:islabresult,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
19645,Course trial Alcohol status (average over 2 weeks),87,,87,,,,Course trial Alcohol status (gem. over 2 weken),0-2 drankjes/dag; > 2 drankjes/dag; Onbekend,Course trial Alcohol status (gem. over 2 weken),Research CourseTrial,0,0.44,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
19249,MRC Sum Score Left Abduction arm,1768,,1768,,,,MRC Sum Score Links Abductie arm,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Abductie arm,Fysio-MRC Sum Score,0,0.51,APPROVED,EQUAL,Patrick Thoral,1711379248681,4093203,MRC grade - muscle power,Measurement,MAPS_TO,,Patrick Thoral,1711379070008,
19249,MRC Sum Score Left Abduction arm,1768,,1768,,,,MRC Sum Score Links Abductie arm,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Abductie arm,Fysio-MRC Sum Score,0,0.51,APPROVED,EQUAL,Patrick Thoral,1711379248681,4283159,Left upper arm structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711379148555,
16275,Aftercare feel lively,59,,59,,,,Nazorg voelen levenslustig,voortdurend; meestal; vaak; soms; zelden; nooit,Nazorg voelen levenslustig,Nazorg-poli_Enquete_Brief,0,0.63,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
12132,PatientSpoken Language,3457,,3457,,,,PatiëntSpreektaal,Nederlands; Engels; Duits; Frans; Spaans; Italiaans; Chinees; Anders,Spreektaal,Anamnese-Patientgegevens,0,0.75,APPROVED,EQUIVALENT,Patrick Thoral,1711396474586,4152283,Main spoken language,Observation,MAPS_TO,,Patrick Thoral,1711396473055,
12290,Ventilation Mode (Set),15614454,3004921,1283485,LOINC,20124-4,Ventilation mode Ventilator,Ventilatie Mode (Set),Stand By; PC ; VC ; PRVC ; VS; SIMV(VC)+PS; SIMV(PC)+PS; PS/CPAP; Bi Vente; PC (No trig); VC (No trig); PRVC (No trig); PS/CPAP (trig); VC (trig); PRVC (trig); PC in NIV; PS/CPAP in NIV; NAVA,Ventilatie mode,RESP-Servo Machinegegevens,0,0.66,APPROVED,EQUAL,Patrick Thoral,1687020808903,3004921,Ventilation mode Ventilator,Measurement,MAPS_TO,,<auto>,1687020577059,
12347,Ventilation Mode (Set) (2),85,3004921,85,LOINC,20124-4,Ventilation mode Ventilator,Ventilatie Mode (Set) (2),Stand By; PC; VC; SIMV(VC)+PS; SIMV(PC)+PS; PS/CPAP,Ventilatie Mode (Set) (2),RESP-Servo Machinegegevens(2),0,0.52,APPROVED,EQUAL,Patrick Thoral,1687020794358,3004921,Ventilation mode Ventilator,Measurement,MAPS_TO,,<auto>,1687020577069,
12376,Fashion (Bipap Vision),244,3004921,244,LOINC,20124-4,Ventilation mode Ventilator,Mode (Bipap Vision),CPAP; BIPAP,Mode (Bipap Vision),RESP-Bipap Vision Machinegegevens,0,0.03,APPROVED,EQUAL,Patrick Thoral,1687020797776,3004921,Ventilation mode Ventilator,Measurement,MAPS_TO,,<auto>,1687020577094,
10472,Discharge destination,24115,,24115,,,,Ontslagbestemming,.Vul in; Afdeling ander ziekenhuis; Anders; CCU/ICU ander ziekenhuis; Huis; Mortuarium met obductie; Mortuarium zonder obductie; VU afdeling ICVC; VU afdeling ICAR; VU afdeling ICVI; VU afdeling INEO; VU afdeling ISNY; VU afdeling SCAR; VU afdeling SCCH; VU afdeling MICV; VU afdeling SNCH; VU afdeling VCAR; VU afdeling VCCH; VU afdeling VEKV; VU afdeling VGAS; VU afdeling VGYN; VU afdeling VHEM; VU afdeling VHON; VU afdeling VINW; VU afdeling VKCH; VU afdeling VKNO; VU afdeling VLON; VU afdeling VNCH; VU afdeling VNEU; VU afdeling VOBS; VU afdeling VONI; VU afdeling VOOG; VU afdeling VORT; VU afdeling VTRA; VU afdeling VVAT; VU afdeling VVER; VU afdeling DUHP; VU afdeling VNCO; VU afdeling VIG1; VU afdeling VIG2; VU afdeling VTRF; VU afdeling VKKB_; VU afdeling VKKC ; VU afdeling VMPU,Ontslagbestemming,Patientenbestandparameters,0,0.78,APPROVED,INEXACT,Patrick Thoral,1710316653953,44810687,Planned discharge destination,Observation,MAPS_TO,,<auto>,1687020579074,
16276,Aftercare feel nervous,59,,59,,,,Nazorg voelen zenuwachtig,voortdurend; meestal; vaak; soms; zelden; nooit,Nazorg voelen zenuwachtig,Nazorg-poli_Enquete_Brief,0,0.65,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
21037,Dim Incident ICU CAM score,103,,103,,,,Dim Incident ICU CAM score,Positief; Negatief,Dim Incident ICU CAM score,DIM-incident,0,0.41,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12497,Chest drain4 Air leak,787,,787,,,,Thoraxdrain4 Luchtlekkage,+; -,Th.drain4/LL,VB-Thoraxdrains,0,0.47,APPROVED,EQUAL,Patrick Thoral,1687030402984,4307599,Air leakage,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12583,Patrick Thoral,1687030402181,
19250,MRC Sum Score Left Foot Dorsiflexion,984,,984,,,,MRC Sum Score Links Dorsaalflexie voet,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Dorsaalflexie voet,Fysio-MRC Sum Score,0,0.61,APPROVED,EQUAL,Patrick Thoral,1711379253896,4093203,MRC grade - muscle power,Measurement,MAPS_TO,,Patrick Thoral,1711379070008,
19250,MRC Sum Score Left Foot Dorsiflexion,984,,984,,,,MRC Sum Score Links Dorsaalflexie voet,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Dorsaalflexie voet,Fysio-MRC Sum Score,0,0.61,APPROVED,EQUAL,Patrick Thoral,1711379253896,4320144,Structure of left foot,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711379187145,
19646,Course Trial Flu jab last 18 months,40,,40,,,,Course Trial Griepprik laatste 18 maanden,Ja; Nee; Onbekend,Course Trial Griepprik laatste 18 maanden,Research CourseTrial,0,0.33,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
21042,Dim Incident Removed,215,,215,,,,Dim Incident Verwijderd,Maagsonde/dds; Tube; Arterielijn; Centrale lijn; Infuus; Drains; Anders,Dim Incident Verwijderd,DIM-incident,0,0.63,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12498,Chest drain5 Air leak,112,,112,,,,Thoraxdrain5 Luchtlekkage,+; -,Th.drain5/LL,VB-Thoraxdrains,0,0.47,APPROVED,EQUAL,Patrick Thoral,1687030409833,4307599,Air leakage,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12584,Patrick Thoral,1687030408896,
16277,Feeling aftercare in the pit,60,,60,,,,Nazorg voelen in de put,voortdurend; vaak; soms; zelden; nooit,Nazorg voelen in de put,Nazorg-poli_Enquete_Brief,0,0.60,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
10474,Accidental deletion description,4,,4,,,,Accidentele verwijdering beschrijving,Arterielijn; Tube,Accidentele verwijdering beschrijving,Kritische incidenten,0,0.65,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12499,Chest drain6 Air leak,43,,43,,,,Thoraxdrain6 Luchtlekkage,+; -,Th.drain6/LL,VB-Thoraxdrains,0,0.46,APPROVED,EQUAL,Patrick Thoral,1687030418243,4307599,Air leakage,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12585,Patrick Thoral,1687030417241,
19712,ICARUS Blue Profile A/B/C,2095,,2095,,,,ICARUS Blue Profiel A/B/C,A; B; C; A'; B'; A/B,ICARUS Blue Profiel A/B/C,Echografie ICARUS,0,0.28,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12815,Elbow Li,4224,,4224,,,,Elleboog Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Elleboog Li,Decubitus-Score,0,0.79,APPROVED,EQUAL,Patrick Thoral,1711312577318,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12815,Elbow Li,4224,,4224,,,,Elleboog Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Elleboog Li,Decubitus-Score,0,0.79,APPROVED,EQUAL,Patrick Thoral,1711312577318,4274728,Left elbow region structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312565036,
12816,Elbow Re,4404,,4404,,,,Elleboog Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose),Elleboog Re,Decubitus-Score,0,0.85,APPROVED,EQUAL,Patrick Thoral,1711312578020,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12816,Elbow Re,4404,,4404,,,,Elleboog Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose),Elleboog Re,Decubitus-Score,0,0.85,APPROVED,EQUAL,Patrick Thoral,1711312578020,4274729,Right elbow region structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312573317,
16278,Aftercare feel calm calm,59,,59,,,,Nazorg voelen kalm rustig,voortdurend; meestal; vaak; soms; zelden; nooit,Nazorg voelen kalm rustig,Nazorg-poli_Enquete_Brief,0,0.68,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
19251,MRC Sum Score Left Extension wrist,962,,962,,,,MRC Sum Score Links Extensie pols,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Extensie pols,Fysio-MRC Sum Score,0,0.52,APPROVED,EQUAL,Patrick Thoral,1711379250506,4093203,MRC grade - muscle power,Measurement,MAPS_TO,,Patrick Thoral,1711379070008,
19251,MRC Sum Score Left Extension wrist,962,,962,,,,MRC Sum Score Links Extensie pols,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Extensie pols,Fysio-MRC Sum Score,0,0.52,APPROVED,EQUAL,Patrick Thoral,1711379250506,4245733,Structure of left wrist region,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711379157914,
19717,ICARUS LA,1241,,1241,,,,ICARUS LA,normaal; gedilateerd; niet te beoordelen,ICARUS LA,Echografie ICARUS,0,0.71,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
21189,Pulsations Arteria Radalis Li,77,,77,,,,Pulsaties Arteria Radialis Li,Hoorbaar (Doppler); Niet waarneembaar; Voelbaar,Pulsaties Arteria Radialis Li,HD-Pulsaties,0,0.46,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12817,Just Li,3915,,3915,,,,Enkel Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Enkel Li,Decubitus-Score,0,0.71,APPROVED,EQUAL,Patrick Thoral,1711312900114,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12817,Just Li,3915,,3915,,,,Enkel Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Enkel Li,Decubitus-Score,0,0.71,APPROVED,EQUAL,Patrick Thoral,1711312900114,4197824,Structure of left ankle,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312593076,
12818,Only Re,4001,,4001,,,,Enkel Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Enkel Re,Decubitus-Score,0,0.85,APPROVED,EQUAL,Patrick Thoral,1711312901189,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12818,Only Re,4001,,4001,,,,Enkel Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Enkel Re,Decubitus-Score,0,0.85,APPROVED,EQUAL,Patrick Thoral,1711312901189,4283074,Structure of right ankle,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312600584,
10502,Cardioversion / Defibrillation description,32,,32,,,,Cardioversie / Defibrillatie beschrijving,Cardioversie; Defibrillatie,Cardioversie / Defibrillatie beschrijving,Kritische incidenten,0,0.55,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12819,Hip Li,3148,,3148,,,,Heup Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Heup Li,Decubitus-Score,0,0.68,APPROVED,EQUAL,Patrick Thoral,1711312902222,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12819,Hip Li,3148,,3148,,,,Heup Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Heup Li,Decubitus-Score,0,0.68,APPROVED,EQUAL,Patrick Thoral,1711312902222,4119913,Left hip region structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312609204,
12820,Hip Re,3203,,3203,,,,Heup Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Heup Re,Decubitus-Score,0,0.77,APPROVED,EQUAL,Patrick Thoral,1711312903056,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12820,Hip Re,3203,,3203,,,,Heup Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Heup Re,Decubitus-Score,0,0.77,APPROVED,EQUAL,Patrick Thoral,1711312903056,4119892,Right hip region structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312617245,
19718,ICARUS Lung Sliding left,1097,,1097,,,,ICARUS Lung Sliding links,aanwezig; afwezig; niet te beoordelen,ICARUS Lung Sliding links,Echografie ICARUS,0,0.53,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
16279,Aftercare feel energized,58,,58,,,,Nazorg voelen energiek,voortdurend; meestal; vaak; soms; zelden; nooit,Nazorg voelen energiek,Nazorg-poli_Enquete_Brief,0,0.56,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
12821,Hi Li,16914,,16914,,,,Hiel Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Hiel Li,Decubitus-Score,0,0.52,APPROVED,EQUAL,Patrick Thoral,1711312904366,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12821,Hi Li,16914,,16914,,,,Hiel Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Hiel Li,Decubitus-Score,0,0.52,APPROVED,EQUAL,Patrick Thoral,1711312904366,37109764,Left heel structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312633472,
19252,MRC Sum Score Left Flexion Elbow,942,,942,,,,MRC Sum Score Links Flexie Elleboog,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Flexie Elleboog,Fysio-MRC Sum Score,0,0.55,APPROVED,EQUAL,Patrick Thoral,1711379252490,4093203,MRC grade - muscle power,Measurement,MAPS_TO,,Patrick Thoral,1711379070008,
19252,MRC Sum Score Left Flexion Elbow,942,,942,,,,MRC Sum Score Links Flexie Elleboog,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Flexie Elleboog,Fysio-MRC Sum Score,0,0.55,APPROVED,EQUAL,Patrick Thoral,1711379252490,4274728,Left elbow region structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711379175626,
12822,Heel Re,16888,,16888,,,,Hiel Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Hiel Re,Decubitus-Score,0,0.81,APPROVED,EQUAL,Patrick Thoral,1711312905018,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12822,Heel Re,16888,,16888,,,,Hiel Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Hiel Re,Decubitus-Score,0,0.81,APPROVED,EQUAL,Patrick Thoral,1711312905018,37109765,Right heel structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312645945,
21190,Pulsations Arteria Radalis Re,19,,19,,,,Pulsaties Arteria Radialis Re,Hoorbaar (Doppler); Voelbaar,Pulsaties Arteria Radialis Re,HD-Pulsaties,0,0.48,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12823,Knee Li,1632,,1632,,,,Knie Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Knie Li,Decubitus-Score,0,0.77,APPROVED,EQUAL,Patrick Thoral,1711312905949,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12823,Knee Li,1632,,1632,,,,Knie Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Knie Li,Decubitus-Score,0,0.77,APPROVED,EQUAL,Patrick Thoral,1711312905949,4220204,Structure of left knee region,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312662308,
19719,ICARUS Lung Sliding right,1062,,1062,,,,ICARUS Lung Sliding rechts,aanwezig; afwezig; niet te beoordelen,ICARUS Lung Sliding rechts,Echografie ICARUS,0,0.53,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
10515,Extreme turmoil description,4,,4,,,,Extreme onrust beschrijving,Niet te corrigeren; Te corrigeren,Extreme onrust beschrijving,Kritische incidenten,0,0.53,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12824,Knee Re,2025,,2025,,,,Knie Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (met necrose),Knie Re,Decubitus-Score,0,0.67,APPROVED,EQUAL,Patrick Thoral,1711312906701,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12824,Knee Re,2025,,2025,,,,Knie Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (met necrose),Knie Re,Decubitus-Score,0,0.67,APPROVED,EQUAL,Patrick Thoral,1711312906701,4285878,Structure of right knee region,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312670509,
12825,Nose,5418,,5418,,,,Neus,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Neus,Decubitus-Score,0,1.00,APPROVED,EQUAL,Patrick Thoral,1711312908044,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12825,Nose,5418,,5418,,,,Neus,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Neus,Decubitus-Score,0,1.00,APPROVED,EQUAL,Patrick Thoral,1711312908044,4164276,Nasal structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312680381,
16280,Aftercare feel dejected gloomy,59,,59,,,,Nazorg voelen neerslachtig somber,voortdurend; vaak; soms; zelden; nooit,Nazorg voelen neerslachtig somber,Nazorg-poli_Enquete_Brief,0,0.51,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
19720,ICARUS LV,1045,,1045,,,,ICARUS LV,normaal; gedilateerd; hypertrofisch; niet te beoordelen,ICARUS LV,Echografie ICARUS,0,0.54,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
19253,MRC Sum Score Left Hip flexion,938,,938,,,,MRC Sum Score Links Heup flexie,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Heup flexie,Fysio-MRC Sum Score,0,0.60,APPROVED,EQUAL,Patrick Thoral,1711379254802,4093203,MRC grade - muscle power,Measurement,MAPS_TO,,Patrick Thoral,1711379070008,
19253,MRC Sum Score Left Hip flexion,938,,938,,,,MRC Sum Score Links Heup flexie,"0 - Geen spieraanspanning voelbaar/ zichtbaar ; 1 - Spieraanspanning voelbaar/ zichtbaar ; 2 - Beweging in het horizontale vlak mogelijk ; 3 - Beweging in het verticale vlak mogelijk ; 4 - Beweging tegen lichte weerstand mogelijk ; 5 - Beweging tegen zware weerstand mogelijk, normale spierkracht ",MRC Sum Score Links Heup flexie,Fysio-MRC Sum Score,0,0.60,APPROVED,EQUAL,Patrick Thoral,1711379254802,4119913,Left hip region structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711379193009,
12826,Ear Li,5119,,5119,,,,Oor Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Oor Li,Decubitus-Score,0,0.65,APPROVED,EQUAL,Patrick Thoral,1711312909838,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12826,Ear Li,5119,,5119,,,,Oor Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Oor Li,Decubitus-Score,0,0.65,APPROVED,EQUAL,Patrick Thoral,1711312909838,4233086,Left ear structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312689932,
12827,Ear Re,6331,,6331,,,,Oor Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Oor Re,Decubitus-Score,0,0.65,APPROVED,EQUAL,Patrick Thoral,1711312910766,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12827,Ear Re,6331,,6331,,,,Oor Re,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Oor Re,Decubitus-Score,0,0.65,APPROVED,EQUAL,Patrick Thoral,1711312910766,4103458,Right ear structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711312699132,
10522,Stroke description,2,,2,,,,Insult beschrijving,Gelocaliseerd,Insult beschrijving,Kritische incidenten,0,0.63,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
19722,ICARUS LV function,997,,997,,,,ICARUS LV functie,slecht; matig; goed; hyperdynamisch,ICARUS LV functie,Echografie ICARUS,0,0.61,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12828,Shoulder Li,1984,,1984,,,,Schouder Li,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (met necrose),Schouder Li,Decubitus-Score,0,0.90,APPROVED,EQUAL,Patrick Thoral,1711312912080,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
