sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:unitid,ADD_INFO:unit,ADD_INFO:ucum_code,ADD_INFO:low_normal_value,ADD_INFO:high_normal_value,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
12241,Microalbumin (sat. urine),30,,,,,Micro-albumine (verz. urine),Micro-albumine (verz. urine),LAB-Chem-verz. urine,325,mg/24uur,mg/(24.h),,,0.59,UNCHECKED,UNREVIEWED,,0,4263307,Microalbuminuria measurement,Measurement,MAPS_TO,,<auto>,1686354566643,
11746,CD23 (blood),8,,,,,CD23 (bloed),CD23 (bloed),LAB-Imm-bloed,191,Geen,,,,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10052,Ammonia (blood),1704,,,,,Ammoniak (bloed),Ammoniak (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,0,50,0.54,APPROVED,EQUAL,Patrick Thoral,1715030369023,3005347,Ammonia [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715030365431,
9938,ALB.CHEM (other),363,,,,,ALB.CHEM (overig),ALB.CHEM (overig),LAB-Chem-diversen,62,g/l,g/L,,,0.24,APPROVED,EQUAL,Patrick Thoral,1696974445448,3025313,Albumin [Mass/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696974444743,
10053,lactate,182155,,LOINC,32693-4,Lactate [Moles/volume] in Blood,Lactaat (bloed),Lactaat (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,0,"2,2",0.47,APPROVED,EQUAL,Patrick Thoral,1688164458797,3047181,Lactate [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688164457000,
17996,Blast Imm.FenoTyp (bone marrow),1,,,,,Blasten Imm.FenoTyp (beenmerg),Blasten Imm.FenoTyp (beenmerg),LAB-Hem-beenmerg,191,Geen,,,,0.32,UNCHECKED,UNREVIEWED,,0,21494434,Karyotype in Bone marrow,Measurement,MAPS_TO,,<auto>,1686354567023,
19347,Tacrolimus AUC (blood),7,,,,,Tacrolimus AUC (bloed),Tacrolimus AUC (bloed),LAB-Tox-bloed,334,µg.uur/l,ug.h/L,,,0.52,APPROVED,EQUAL,Patrick Thoral,1715205659942,37020458,Tacrolimus [AUC] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715205656843,
11747,CD24 (bone marrow),2,,,,,CD24 (beenmerg),CD24 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.42,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10054,Fe (blood),1025,,,,,Fe (bloed),Fe (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,10,32,0.45,APPROVED,EQUAL,Patrick Thoral,1715031368147,3022948,Iron [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715031366252,
14337,Myelocytes (blood),2798,,,,,Myelocyten (bloed),Myelocyten (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,,,0.59,APPROVED,EQUAL,Patrick Thoral,1696986538159,3021120,Myelocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696986537428,
12249,Total Protein (sat. urine),332,,,,,Totaal Eiwit (verz. urine),Totaal Eiwit (verz. urine),LAB-Chem-verz. urine,221,g/24uur,g/(24.h),,,0.53,APPROVED,EQUAL,Patrick Thoral,1696985224910,3020876,Protein [Mass/time] in 24 hour Urine,Measurement,MAPS_TO,,Patrick Thoral,1696985224388,
11748,CD24 (blood),3,,,,,CD24 (bloed),CD24 (bloed),LAB-Imm-bloed,191,Geen,,,,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10055,TYBC (blood),977,,,,,TYBC (bloed),TYBC (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,45,90,0.30,APPROVED,EQUAL,Patrick Thoral,1715031400477,3009577,Iron binding capacity [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715031399313,
9939,Pls.Total Protein (blood),3176,,,,,Pls.Totaal Eiwit (bloed),Pls.Totaal Eiwit (bloed),LAB-Chem-bloed,62,g/l,g/L,,,0.47,APPROVED,EQUAL,Patrick Thoral,1696987202679,3020630,Protein [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696987201378,
12252,Urea (sat. urine),210,,,,,Ureum (verz. urine),Ureum (verz. urine),LAB-Chem-verz. urine,316,mmol/24uur,mmol/(24.h),,,0.29,APPROVED,EQUAL,Patrick Thoral,1696985105149,3036525,Urea [Moles/time] in 24 hour Urine,Measurement,MAPS_TO,,Patrick Thoral,1696985104339,
14338,Metamyelocytes (blood),2798,,,,,Metamyelocyten (bloed),Metamyelocyten (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,,,0.64,APPROVED,EQUAL,Patrick Thoral,1715031826800,3024507,Metamyelocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715031825053,
10056,Hdl Chol (Blood),1081,,,,,Hdl-Chol (bloed),Hdl-Chol (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,,,0.51,APPROVED,EQUAL,Patrick Thoral,1696984063035,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696984061327,
19348,Mycophenolate AUC [0-12] (blood),2,,,,,Mycofenolaat AUC [0-12] (bloed),Mycofenolaat AUC [0-12] (bloed),LAB-Tox-bloed,335,mg.uur/l,mg.h/L,,,0.21,APPROVED,UNMATCHED,Patrick Thoral,1715204465200,0,Unmapped,,MAPS_TO,,,0,
14339,Rod (blood),2798,,,,,Staaf (bloed),Staaf (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,,,0.47,APPROVED,EQUAL,Patrick Thoral,1710254457659,3018199,Band form neutrophils [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1710254456140,
11749,CD25 (bone marrow),6,,,,,CD25 (beenmerg),CD25 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10057,LDL (Ber.) (blood),1035,,,,,LDL (Ber.) (bloed),LDL (Ber.) (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,,,0.34,APPROVED,EQUAL,Patrick Thoral,1715031301571,3001506,Lipoprotein.beta [Moles/volume] in Serum or Plasma by calculation,Measurement,MAPS_TO,,Patrick Thoral,1715031296862,
12253,URIC ACID (other),1,,,,,URINEZUUR (overig),URINEZUUR (overig),LAB-Chem-diversen,99,µmol/l,umol/L,,,0.44,APPROVED,EQUAL,Patrick Thoral,1710257335717,3008520,Urate [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1710257328062,
9940,plsTOT.EIW. (other),306,,,,,plsTOT.EIW. (overig),plsTOT.EIW. (overig),LAB-Chem-diversen,62,g/l,g/L,,,0.19,APPROVED,EQUAL,Patrick Thoral,1696987214530,3005029,Protein [Mass/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696987213800,
11750,CD25 (blood),12,,,,,CD25 (bloed),CD25 (bloed),LAB-Imm-bloed,191,Geen,,,,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10064,FFA (blood),11,,,,,FFA (bloed),FFA (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,,,0.38,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354568881,
14340,Segments (blood),2801,,,,,Segmenten (bloed),Segmenten (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,,,0.66,APPROVED,EQUAL,Patrick Thoral,1710254876621,3015586,Segmented neutrophils [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1710254872380,
9941,serum creatinine,196186,,LOINC,15045-8,Creatine [Moles/volume] in Serum or Plasma,Kreatinine (bloed),Kreatinine (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,60,110,1.00,APPROVED,EQUAL,Patrick Thoral,1688164345972,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688164339552,
19351,Sodium (feces collected),1,,,,,Natrium (faeces verzameld),Natrium (faeces verzameld),LAB-Chem-faeces,316,mmol/24uur,mmol/(24.h),,,0.40,UNCHECKED,UNREVIEWED,,0,4065646,Measurement of feces pH,Measurement,MAPS_TO,,<auto>,1686354569123,
12254,URIC ACID (various )-LabZis2,1,,,,,URINEZUUR (divers  )-LabZis2,URINEZUUR-  div-LabZis2,LAB-LabZIS2_Ongebruikt,316,mmol/24uur,mmol/(24.h),,,0.19,UNCHECKED,UNREVIEWED,,0,37394445,Uric acid level,Measurement,MAPS_TO,,<auto>,1686354569220,
10065,Zinc (blood),1439,,,,,Zink (bloed),Zink (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,11,19,0.40,APPROVED,EQUAL,Patrick Thoral,1715030428050,3020717,Zinc [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715030425957,
11751,CD3 (bone marrow),6,,,,,CD3 (beenmerg),CD3 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.53,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
14347,Voriconazole (blood),157,,,,,Voriconazol (bloed),Voriconazol (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.43,APPROVED,EQUAL,Patrick Thoral,1715034294978,3050218,Voriconazole [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715034294010,
11752,CD3 (blood),11,,,,,CD3 (bloed),CD3 (bloed),LAB-Imm-bloed,191,Geen,,,,0.48,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
12256,Uric acid (sat. urine),5,,,,,Urinezuur (verz. urine),Urinezuur (verz. urine),LAB-Chem-verz. urine,316,mmol/24uur,mmol/(24.h),,,0.33,APPROVED,EQUAL,Patrick Thoral,1696985112812,3028714,Urate [Moles/time] in 24 hour Urine,Measurement,MAPS_TO,,Patrick Thoral,1696985112040,
9942,Creatinine (Jaffe) (other),43,,,,,Kreatinine (Jaffé) (overig),Kreatinine (Jaffé) (overig),LAB-Chem-diversen,99,µmol/l,umol/L,,,0.21,UNCHECKED,UNREVIEWED,,0,37394438,Creatinine level,Measurement,MAPS_TO,,<auto>,1686354569797,
19352,Potassium (feces collected),1,,,,,Kalium (faeces verzameld),Kalium (faeces verzameld),LAB-Chem-faeces,316,mmol/24uur,mmol/(24.h),,,0.38,APPROVED,EQUAL,Patrick Thoral,1696984459055,3017367,Potassium [Moles/time] in 24 hour Stool,Measurement,MAPS_TO,,Patrick Thoral,1696984457770,
10067,Citrate (blood),148,,,,,Citraat (bloed),Citraat (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,0,"0,2",0.44,APPROVED,EQUAL,Patrick Thoral,1696977772053,3007452,Citrate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696977769136,
9943,Urea (blood),107581,,,,,Ureum (bloed),Ureum (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,3,"7,5",0.45,APPROVED,EQUAL,Patrick Thoral,1710257155955,43534077,Urea [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1710257136540,
14349,Alb-Fr (blood),71,,,,,Alb-Fr (bloed),Alb-Fr (bloed),LAB-Chem-bloed,62,g/l,g/L,,,0.29,APPROVED,EQUAL,Patrick Thoral,1696975092867,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,MAPS_TO,,Patrick Thoral,1696975091711,
11753,cytoplasmic CD3 (bone marrow),3,,,,,cytoplasmatisch CD3 (beenmerg),cytoplasmatisch CD3 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.68,APPROVED,UNREVIEWED,Patrick Thoral,1696978086136,0,Unmapped,,MAPS_TO,,,0,
10068,Citrate (urine),2,,,,,Citraat (urine),Citraat (urine),LAB-Chem-urine,97,mmol/l,mmol/L,,,0.38,APPROVED,EQUAL,Patrick Thoral,1696977776341,3044319,Citrate [Moles/volume] in Urine,Measurement,MAPS_TO,,Patrick Thoral,1696977775399,
9944,UREA (other),59,,,,,UREUM (overig),UREUM (overig),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.27,APPROVED,EQUAL,Patrick Thoral,1710257156916,3014594,Urea [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1710257145838,
12258,HIV 1 RNA Kwan PCR (edta blood),10,,,,,HIV 1 RNA kwan PCR (edta-bloed),HIV 1 RNA kwan PCR (edta-bloed),LAB-Viro-Micro-bloed,215,kopie/ml,{copies}/mL,,,0.42,APPROVED,EQUAL,Patrick Thoral,1696984211169,3010747,HIV 1 RNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,Measurement,MAPS_TO,,Patrick Thoral,1696984209072,
19353,Can-Creat ratio (urine),1,,,,,Can-Kreat ratio (urine),Can-Kreat ratio (urine),LAB-Chem-urine,336,µg/mmol,ug/mmol,,,0.30,UNCHECKED,UNREVIEWED,,0,4260628,Urine coproporphyrin / creatinine ratio,Measurement,MAPS_TO,,<auto>,1686354570922,
11754,cytoplasmic CD3 (blood),5,,,,,cytoplasmatisch CD3 (bloed),cytoplasmatisch CD3 (bloed),LAB-Imm-bloed,191,Geen,,,,0.66,APPROVED,UNREVIEWED,Patrick Thoral,1696978086136,0,Unmapped,,MAPS_TO,,,0,
10070,Fructosamine (blood),1,,,,,Fructosamine (bloed),Fructosamine (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,,,0.55,UNCHECKED,UNREVIEWED,,0,37398792,Fructosamine level,Measurement,MAPS_TO,,<auto>,1686354571092,
14352,Mpro-Band1 (blood),24,,,,,Mpro-Band1 (bloed),Mpro-Band1 (bloed),LAB-Chem-bloed,62,g/l,g/L,,,0.30,UNCHECKED,UNREVIEWED,,0,21492142,CCND1 gene duplication [Presence] in Blood or Tissue by FISH,Measurement,MAPS_TO,,<auto>,1686354571107,
12310,blood pH,659777,,LOINC,11558-4,pH of Blood,pH (bloed),pH (bloed),LAB-Astr-bloed,191,Geen,,"7,35","7,45",0.69,APPROVED,EQUAL,Patrick Thoral,1686355477233,3010421,pH of Blood,Measurement,MAPS_TO,,Patrick Thoral,1686355085122,
9945,bilirubin total,57386,,LOINC,54363-7,Bilirubin.total [Moles/volume] in Blood,Bilirubine (bloed),Bilirubine (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,0,20,0.92,APPROVED,EQUAL,Patrick Thoral,1688594163319,3006140,Bilirubin.total [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688594161712,
11755,CD33 (bone marrow),3,,,,,CD33 (beenmerg),CD33 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10072,Bile acids (blood),4,,,,,Galzuren (bloed),Galzuren (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,,,0.41,UNCHECKED,UNREVIEWED,,0,4199294,Total bile acids measurement,Measurement,MAPS_TO,,<auto>,1686354571597,
19385,Galactomannan index (other),3,,,,,Galactomannan index (overig),Galactomannan index (overig),LAB-Viro-Micro-diversen,0,None,,,,0.45,APPROVED,EQUAL,Patrick Thoral,1696985515348,40765204,Galactomannan Ag [Units/volume] in Specimen by Immunoassay,Measurement,MAPS_TO,,Patrick Thoral,1696985514652,
9946,BILIRUBIN (other),149,,,,,BILIRUBINE (overig),BILIRUBINE (overig),LAB-Chem-diversen,99,µmol/l,umol/L,,,0.64,APPROVED,EQUAL,Patrick Thoral,1696976591491,3012310,Bilirubin.total [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696976589943,
11756,CD33 (blood),5,,,,,CD33 (bloed),CD33 (bloed),LAB-Imm-bloed,191,Geen,,,,0.55,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
14354,Mpro-Band2 (blood),6,,,,,Mpro-Band2 (bloed),Mpro-Band2 (bloed),LAB-Chem-bloed,62,g/l,g/L,,,0.29,UNCHECKED,UNREVIEWED,,0,3024430,CD2 blasts/100 blasts in Blood,Measurement,MAPS_TO,,<auto>,1686354571796,
12311,O2 saturation (blood),652901,,,,,O2-Saturatie (bloed),O2-Saturatie (bloed),LAB-Astr-bloed,191,Geen,,,,0.47,APPROVED,EQUAL,Patrick Thoral,1688162281641,42869608,Oxygen saturation [Pure mass fraction] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688162279704,
10073,Vit-B1 (blood),685,,,,,Vit-B1 (bloed),Vit-B1 (bloed),LAB-Chem-bloed,44,nmol/l,nmol/L,80,160,0.33,APPROVED,EQUAL,Patrick Thoral,1715032085294,3006653,Thiamine [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715032082937,
9947,glucose,820898,,LOINC,15074-8,Glucose [Moles/volume] in Blood,Glucose (bloed),Glucose (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,"3,8",8,0.74,APPROVED,EQUAL,Patrick Thoral,1686355473435,3020491,Glucose [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1686355045864,
19388,Posaconazole (blood),3,,,,,Posaconazol (bloed),Posaconazol (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.46,APPROVED,EQUAL,Patrick Thoral,1715204618567,3039753,Posaconazole [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715204616491,
10074,Vit-B6 (blood),49,,,,,Vit-B6 (bloed),Vit-B6 (bloed),LAB-Chem-bloed,44,nmol/l,nmol/L,18,100,0.33,UNCHECKED,UNREVIEWED,,0,3050903,HLA-B6 [Presence],Measurement,MAPS_TO,,<auto>,1686354572293,
14364,Mpro-Band1 (urine),1,,,,,Mpro-Band1 (urine),Mpro-Band1 (urine),LAB-Chem-urine,62,g/l,g/L,,,0.27,UNCHECKED,UNREVIEWED,,0,3031701,CCND1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,Measurement,MAPS_TO,,<auto>,1686354572384,
9948,Glucose (other),317,,,,,Glucose (overig),Glucose (overig),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.47,APPROVED,EQUAL,Patrick Thoral,1696983536534,3035729,Glucose [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696983535945,
19391,Ketones (blood),4,,,,,Ketonen (bloed),Ketonen (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,,,0.43,UNCHECKED,UNREVIEWED,,0,37393460,Blood ketone level,Measurement,MAPS_TO,,<auto>,1686354572580,
11757,CD34 (bone marrow),5,,,,,CD34 (beenmerg),CD34 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
12312,Serotonin (blood),9,,,,,Serotonine (bloed),Serotonine (bloed),LAB-Hem-bloed,326,nmol/10^9 PLT,nmol/10*9{Platelets},,,0.55,UNCHECKED,UNREVIEWED,,0,37393803,Blood serotonin level,Measurement,MAPS_TO,,<auto>,1686354572633,
10075,Vit-A (blood),9,,,,,Vit-A (bloed),Vit-A (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,"1,2",3,0.34,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354572680,
9949,Glucose (liqueur),3218,,,,,Glucose (liquor),Glucose (liquor),LAB-Chem-liquor,97,mmol/l,mmol/L,,,0.33,APPROVED,EQUAL,Patrick Thoral,1696983507582,3020044,Glucose [Moles/volume] in Cerebral spinal fluid,Measurement,MAPS_TO,,Patrick Thoral,1696983505680,
11758,CD34 (blood),10,,,,,CD34 (bloed),CD34 (bloed),LAB-Imm-bloed,191,Geen,,,,0.55,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10076,Vit-E (blood),11,,,,,Vit-E (bloed),Vit-E (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,20,39,0.33,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354572939,
14365,Mpro-band1 (sat. urine),1,,,,,Mpro-band1 (verz. urine),Mpro-band1-vur,LAB-Chem-verz. urine,62,g/l,g/L,,,0.24,UNCHECKED,UNREVIEWED,,0,3031701,CCND1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,Measurement,MAPS_TO,,<auto>,1686354573004,
19588,SD IGF-1 (blood),1,,,,,SD IGF-1 (bloed),SD IGF-1 (bloed),LAB-Endo-bloed,0,None,,,,0.34,UNCHECKED,UNREVIEWED,,0,37208789,IGF-1 (insulin-like growth factor 1) substance concentration in serum,Measurement,MAPS_TO,,<auto>,1686354573071,
11759,CD34% (other),6,,,,,CD34% (overig),CD34% (overig),LAB-Imm-diversen,191,Geen,,,,0.33,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
14216,serum creatinine,33,,LOINC,15045-8,Creatine [Moles/volume] in Serum or Plasma,KREAT enzym. (bloed),KREAT enzym.-blo,LAB-Chem-bloed,99,µmol/l,umol/L,,,1.00,APPROVED,EQUAL,Patrick Thoral,1688595832199,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688595830910,
9950,Uric acid (blood),2489,,,,,Urinezuur (bloed),Urinezuur (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,200,450,0.40,APPROVED,EQUAL,Patrick Thoral,1710257335258,3026493,Urate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1710257321944,
14412,Met-Hb (blood),334013,,,,,Met-Hb  (bloed),Met-Hb  (bloed),LAB-Astr-bloed,191,Geen,,,,0.29,APPROVED,EQUAL,Patrick Thoral,1688164048900,3007930,Methemoglobin/Hemoglobin.total in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688164047900,
19702,Free-T3 (blood),146,,,,,Vrij-T3  (bloed),Vrij-T3  (bloed),LAB-Endo-bloed,98,pmol/l,pmol/L,,,0.31,APPROVED,EQUAL,Patrick Thoral,1696985447748,3026989,Triiodothyronine (T3) Free [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696985445434,
14221,Olanzapine (blood),13,,,,,Olanzapine (bloed),Olanzapine (bloed),LAB-Tox-bloed,41,µg/l,ug/L,,,0.53,APPROVED,EQUAL,Patrick Thoral,1715204545146,3021494,OLANZapine [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715204544251,
10077,B-carotene (blood),3,,,,,B-Caroteen (bloed),B-Caroteen (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,"0,2","1,6",0.35,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354573498,
9952,magnesium (blood),127345,,,,,Magnesium (bloed),Magnesium (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,"0,7",1,0.56,APPROVED,EQUAL,Patrick Thoral,1688592766957,3012095,Magnesium [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688592764630,
11760,CD36 (bone marrow),2,,,,,CD36 (beenmerg),CD36 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.67,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10079,CRP (blood),82347,,,,,CRP (bloed),CRP (bloed),LAB-Hem-bloed,63,mg/l,mg/L,0,8,0.44,APPROVED,EQUAL,Patrick Thoral,1688593697816,3020460,C reactive protein [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688593694678,
11761,CD36 (blood),5,,,,,CD36 (bloed),CD36 (bloed),LAB-Imm-bloed,191,Geen,,,,0.64,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
14224,thromboCD61 (other),1,,,,,tromboCD61 (overig),tromboCD61 (overig),LAB-Hem-bloed,101,10^9/l,10*9/L,,,0.58,UNCHECKED,UNREVIEWED,,0,44805109,CD61 count,Measurement,MAPS_TO,,<auto>,1686354573803,
9953,Magnesium (other),24,,,,,Magnesium (overig),Magnesium (overig),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.54,APPROVED,EQUAL,Patrick Thoral,1696986230194,3015711,Magnesium [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696986229291,
14413,Cl (unv.ISE) (blood),343919,,,,,Cl (onv.ISE) (bloed),Cl (onv.ISE) (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,,,0.23,APPROVED,EQUAL,Patrick Thoral,1696977979832,3018572,Chloride [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696977977313,
19703,Hb poct (blood),8,,,,,Hb poct (bloed),Hb poct (bloed),LAB-Hem-bloed,97,mmol/l,mmol/L,,,0.34,APPROVED,EQUAL,Patrick Thoral,1696984006514,40758903,Hemoglobin [Mass/volume] in Blood by Oximetry,Measurement,MAPS_TO,,Patrick Thoral,1696984005731,
11494,Eos (urine),18,,,,,Eo's (urine),Eo's (urine),LAB-Hem-urine,191,Geen,,,,0.22,UNCHECKED,UNREVIEWED,,0,44791464,Uracil/tegafur measurement,Measurement,MAPS_TO,,<auto>,1686354573999,
10381,Ammonia (urine),1,,,,,Ammoniak  (urine),Ammoniak  (urine),LAB-Chem-verz. urine,99,µmol/l,umol/L,,,0.45,UNCHECKED,UNREVIEWED,,0,4245982,Ammonia measurement,Measurement,MAPS_TO,,<auto>,1686354574042,
14234,Tryptase (blood),4,,,,,Tryptase (bloed),Tryptase (bloed),LAB-Chem-bloed,41,µg/l,ug/L,,,0.54,UNCHECKED,UNREVIEWED,,0,37392633,Tryptase level,Measurement,MAPS_TO,,<auto>,1686354574265,
6973,Folic Acid Blood,1,,,,,Foliumzuur Bloed,Foliumzuur bld,LAB VITAMINEN,44,nmol/l,nmol/L,"6,8",39,0.61,APPROVED,EQUAL,Patrick Thoral,1696982493207,3021960,Folate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696982492364,
11510,IgG Index (liquor),39,,,,,IgG-Index (liquor),IgG-Index (liquor),LAB-Imm-liquor,191,Geen,,,,0.47,UNCHECKED,UNREVIEWED,,0,1761760,Liquorice IgG Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1686354574334,
14415,ATP / ADP ratio (blood),17,,,,,ATP / ADP ratio (bloed),ATP / ADP ratio (bloed),LAB-Chem-bloed,191,Geen,,,,0.41,UNCHECKED,UNREVIEWED,,0,1616469,Maximum amplitude ADP induced [Length] in Blood,Measurement,MAPS_TO,,<auto>,1686354574402,
