source_concept_id,source_concept,count,count_validated,itemid,item,abbreviation,category,islabresult,valueid,source_concept_en
18670-90,Non-operatief Cardiovasculair - Ritmestoornissen,84,84,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,90,Non-operative Cardiovascular - Arrhythmias
18670-91,Non-operatief Cardiovasculair - Cardiogene shock,50,50,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,91,Nonoperative Cardiovascular - Cardiogenic shock
18670-92,Non-operatief Cardiovasculair - Sepsis,148,148,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,92,Nonoperative Cardiovascular - Sepsis
18670-93,Non-operatief Cardiovasculair - Haemorragische shock,9,9,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,93,Non-operative Cardiovascular - Haemorrhagic shock
18670-94,Non-operatief Cardiovasculair - Na cardiac arrest,124,124,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,94,Nonoperative Cardiovascular - After cardiac arrest
18670-95,Non-operatief Gastro-Intestinaal - Gastro-intestinaal,85,85,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,95,Non-operative Gastrointestinal - Gastrointestinal
18670-96,Non-operatief Gastro-Intestinaal - Gastro-intestinale bloeding,48,48,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,96,Nonoperative Gastrointestinal - Gastrointestinal bleeding
18670-97,Non-operatief Hematologisch - Hematologisch,86,86,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,97,Non-operative Hematological - Hematological
18670-98,Non-operatief Renaal - Renaal,155,155,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,98,Nonoperative Renal - Renal
18670-99,Non-operatief Metabolisme - Metabolisme,91,91,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,99,Non-operative Metabolism - Metabolism
18670-100,Non-operatief Metabolisme - Diabetische keto-acidose,14,14,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,100,Nonoperative Metabolism - Diabetic ketoacidosis
18670-101,Non-operatief Neurologisch - Neurologisch,169,169,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,101,Nonoperative Neurological - Neurological
18670-102,Non-operatief Neurologisch - Hoofdtrauma,79,79,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,102,Non-operative Neurological - Head Trauma
18670-103,Non-operatief Neurologisch - Drug overdosis,42,42,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,103,Nonoperative Neurological - Drug overdose
18670-104,"Non-operatief Neurologisch - Intracerebr, subduraal, subarachnoidaal haematoom",55,55,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,104,"Nonoperative Neurologic - Intracerebral, subdural, subarachnoid hematoma"
18670-105,Non-operatief Neurologisch - Epiletisch insult,51,51,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,105,Non-operative Neurological - Epiletic seizure
18670-106,Non-operatief Respiratoir - Respiratoir,169,169,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,106,Non-operative Respiratory - Respiratory
18670-107,Non-operatief Respiratoir - Respiratoire infectie,186,186,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,107,Nonoperative Respiratory - Respiratory infection
18670-108,Non-operatief Respiratoir - Respiratoir neoplasma,13,13,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,108,Nonoperative Respiratory - Respiratory neoplasm
18670-109,Non-operatief Respiratoir - Pulmonaire embolus,41,41,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,109,Nonoperative Respiratory - Pulmonary Embolus
18670-110,Non-operatief Respiratoir - Niet-cardiogene long oedeem,13,13,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,110,Non-operative Respiratory - Non-cardiogenic pulmonary edema
18670-111,Non-operatief Respiratoir - Na respiratoir arrest,15,15,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,111,Nonoperative Respiratory - After respiratory arrest
18670-112,Non-operatief Respiratoir - Asthma of allergie,5,5,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,112,Non-operative Respiratory - Asthma or allergy
18670-113,Non-operatief Respiratoir - Chronisch obstructieve longziekte,45,45,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,113,Nonoperative Respiratory - Chronic obstructive pulmonary disease
18670-114,Non-operatief Respiratoir - Aspiratie en vergiftiging,27,27,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,114,Non-operative Respiratory - Aspiration and poisoning
18671-1,Non-operative cardiovascular - Anaphylaxis,23,23,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,1,Non-operative cardiovascular - Anaphylaxis
18671-2,"Non-operative cardiovascular - Aneurysm, dissecting aortic",110,110,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,2,"Non-operative cardiovascular - Aneurysm, dissecting aortic"
18671-3,"Non-operative cardiovascular - Aneurysm/pseudoaneurysm, other",23,23,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,3,"Non-operative cardiovascular - Aneurysm/pseudoaneurysm, other"
18671-4,"Non-operative cardiovascular - Angina, stable (asymp or stable pattern of symptoms w/meds)",7,7,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,4,"Non-operative cardiovascular - Angina, stable (asymp or stable pattern of symptoms w/meds)"
18671-5,"Non-operative cardiovascular - Angina, unstable (angina interferes w/quality of life or meds are tolerated poorly)",33,33,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,5,"Non-operative cardiovascular - Angina, unstable (angina interferes w/quality of life or meds are poorly tolerated)"
18671-6,Non-operative cardiovascular - Cardiac arrest (with or without respiratory arrest;,2620,2620,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,6,Non-operative cardiovascular - Cardiac arrest (with or without respiratory arrest;
18671-7,Non-operative cardiovascular - Cardiomyopathy,106,106,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,7,Non-operative cardiovascular - Cardiomyopathy
18671-8,"Non-operative cardiovascular - Cardiovascular medical, other",137,137,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,8,"Non-operative cardiovascular - Cardiovascular medical, other"
18671-9,"Non-operative cardiovascular - Chest pain, atypical (noncardiac chest pain)",1,1,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,9,"Non-operative cardiovascular - Chest pain, atypical (noncardiac chest pain)"
18671-13,"Non-operative cardiovascular - Chest pain, unknown origin",4,4,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,13,"Non-operative cardiovascular - Chest pain, unknown origin"
18671-14,"Non-operative cardiovascular - CHF, congestive heart failure",509,509,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,14,"Non-operative cardiovascular - CHF, congestive heart failure"
18671-15,"Non-operative cardiovascular - Complications of previous open heart surgery (i.e. bleeding, infection etc.)",17,17,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,15,"Non-operative cardiovascular - Complications of previous open heart surgery (i.e. bleeding, infection etc.)"
18671-16,"Non-operative cardiovascular - Contusion, myocardial (include R/O)",3,3,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,16,"Non-operative cardiovascular - Contusion, myocardial (include R/O)"
18671-17,"Non-operative cardiovascular - Efffusion, pericardial",2,2,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,17,"Non-operative cardiovascular - Efffusion, pericardial"
18671-18,Non-operative cardiovascular - Endocarditis,147,147,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,18,Non-operative cardiovascular - Endocarditis
18671-19,Non-operative cardiovascular - Hematomas,13,13,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,19,Non-operative cardiovascular - Hematomas
18671-20,Non-operative cardiovascular - Hemorrhage (for gastrointestinal bleeding -see GI system) (trauma: see Trauma),63,63,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,20,Non-operative cardiovascular - Hemorrhage (for gastrointestinal bleeding -see GI system) (trauma: see Trauma)
18671-21,"Non-operative cardiovascular - Hypertension, uncontrolled (for cerebrovascular accident-see Neurological System)",59,59,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,21,"Non-operative cardiovascular - Hypertension, uncontrolled (for cerebrovascular accident-see Neurological System)"
18671-22,Non-operative cardiovascular - Hypovolemia (including dehydration. Do NOT include shock,25,25,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,22,Non-operative cardiovascular - Hypovolemia (including dehydration. Do NOT include shock
18671-23,"Non-operative cardiovascular - Infarction, acute myocardial (MI), ANTERIOR",92,92,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,23,"Non-operative cardiovascular - Infarction, acute myocardial (MI), ANTERIOR"
18671-24,"Non-operative cardiovascular - Infarction, acute myocardial (MI), INFEROLATERAL",75,75,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,24,"Non-operative cardiovascular - Infarction, acute myocardial (MI), INFEROLATERAL"
18671-25,"Non-operative cardiovascular - Infarction, acute myocardial (MI), NON Q Wave",18,18,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,25,"Non-operative cardiovascular - Infarction, acute myocardial (MI), NON Q Wave"
18671-26,"Non-operative cardiovascular - Infarction, acute myocardial (MI), none of the above",41,41,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,26,"Non-operative cardiovascular - Infarction, acute myocardial (MI), none of the above"
18671-27,Non-operative cardiovascular - MI admitted > 24hrs after onset of ischemia,10,10,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,27,Non-operative cardiovascular - MI admitted > 24hrs after onset of ischemia
18671-28,"Non-operative cardiovascular - Monitoring, hemodynamic (pre-operative evaluation)",10,10,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,28,"Non-operative cardiovascular - Monitoring, hemodynamic (pre-operative evaluation)"
18671-29,Non-operative cardiovascular - Papillary muscle rupture,5,5,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,29,Non-operative cardiovascular - Papillary muscle rupture
18671-31,"Non-operative cardiovascular - Rhythm disturbance (atrial, supraventricular)",98,98,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,31,"Non-operative cardiovascular - Rhythm disturbance (atrial, supraventricular)"
18671-32,Non-operative cardiovascular - Rhythm disturbance (conduction defect),45,45,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,32,Non-operative cardiovascular - Rhythm disturbance (conduction defect)
18671-33,Non-operative cardiovascular - Rhythm disturbance (ventricular),137,137,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,33,Non-operative cardiovascular - Rhythm disturbance (ventricular)
18671-34,"Non-operative cardiovascular - Sepsis, cutaneous/soft tissue",171,171,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,34,"Non-operative cardiovascular - Sepsis, cutaneous/soft tissue"
18671-35,"Non-operative cardiovascular - Sepsis, GI",272,272,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,35,"Non-operative cardiovascular - Sepsis, GI"
18671-36,"Non-operative cardiovascular - Sepsis, gynecologic",2,2,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,36,"Non-operative cardiovascular - Sepsis, gynecologic"
18671-37,"Non-operative cardiovascular - Sepsis, other",143,143,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,37,"Non-operative cardiovascular - Sepsis, other"
18671-38,"Non-operative cardiovascular - Sepsis, pulmonary",378,378,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,38,"Non-operative cardiovascular - Sepsis, pulmonary"
18671-39,"Non-operative cardiovascular - Sepsis, renal/UTI (including bladder)",134,134,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,39,"Non-operative cardiovascular - Sepsis, renal/UTI (including bladder)"
18671-40,"Non-operative cardiovascular - Sepsis, unknown",157,157,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,40,"Non-operative cardiovascular - Sepsis, unknown"
18671-41,"Non-operative cardiovascular - Shock, cardiogenic",168,168,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,41,"Non-operative cardiovascular - Shock, cardiogenic"
18671-42,"Non-operative cardiovascular - Tamponade, pericardial",10,10,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,42,"Non-operative cardiovascular - Tamponade, pericardial"
18671-43,"Non-operative cardiovascular - Thrombosis, vascular (deep vein)",11,11,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,43,"Non-operative cardiovascular - Thrombosis, vascular (deep vein)"
18671-44,"Non-operative cardiovascular - Thrombus,arterial",119,119,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,44,"Non-operative cardiovascular - Thrombus, arterial"
18671-45,"Non-operative cardiovascular - Toxicity, drug (i.e., beta blockers, calcium channel blockers, etc)",22,22,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,45,"Non-operative cardiovascular - Toxicity, drug (i.e., beta blockers, calcium channel blockers, etc)"
18671-46,"Non-operative cardiovascular - Vascular medical, other",64,64,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,46,"Non-operative cardiovascular - Vascular medical, other"
18671-47,Non-operative Gastro-intestinal - Alcohol withdrawal,1,1,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,47,Non-operative Gastrointestinal - Alcohol withdrawal
18671-48,"Non-operative Gastro-intestinal - Bleeding, GI from esophageal varices/portal hypertension",43,43,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,48,"Non-operative Gastrointestinal - Bleeding, GI from esophageal varices/portal hypertension"
18671-49,"Non-operative Gastro-intestinal - Bleeding, GI-location unknown",102,102,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,49,"Non-operative Gastrointestinal - Bleeding, GI location unknown"
18671-50,"Non-operative Gastro-intestinal - Bleeding, lower GI",52,52,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,50,"Non-operative Gastrointestinal - Bleeding, lower GI"
18671-51,"Non-operative Gastro-intestinal - Bleeding, upper GI",264,264,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,51,"Non-operative Gastrointestinal - Bleeding, upper GI"
18671-52,"Non-operative Gastro-intestinal - Cancer, colon/rectal",32,32,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,52,"Non-operative Gastrointestinal - Cancer, colon/rectal"
18671-53,"Non-operative Gastro-intestinal - Cancer, esophageal",4,4,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,53,"Non-operative Gastrointestinal - Cancer, esophageal"
18671-54,"Non-operative Gastro-intestinal - Cancer, other GI",5,5,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,54,"Non-operative Gastrointestinal - Cancer, other GI"
18671-56,"Non-operative Gastro-intestinal - Cancer, stomach",7,7,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,56,"Non-operative Gastrointestinal - Cancer, stomach"
18671-57,Non-operative Gastro-intestinal - Cholangitis,34,34,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,57,Non-operative Gastrointestinal - Cholangitis
18671-59,"Non-operative Gastro-intestinal - Encephalopathy, hepatic",10,10,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,59,"Non-operative Gastrointestinal - Encephalopathy, hepatic"
18671-60,Non-operative Gastro-intestinal - GI Abscess/cyst,30,30,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,60,Non-operative Gastrointestinal - GI Abscess/cyst
18671-61,"Non-operative Gastro-intestinal - GI medical, other",133,133,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,61,"Non-operative Gastrointestinal - GI medical, other"
18671-62,Non-operative Gastro-intestinal - GI Obstruction,9,9,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,62,Non-operative Gastrointestinal - GI Obstruction
18671-63,Non-operative Gastro-intestinal - GI Perforation/rupture,215,215,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,63,Non-operative Gastrointestinal - GI Perforation/rupture
18671-64,Non-operative Gastro-intestinal - GI Vascular insufficiency,6,6,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,64,Non-operative Gastrointestinal - GI Vascular insufficiency
18671-65,"Non-operative Gastro-intestinal - Hemorrhage, intra/retroperitoneal",11,11,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,65,"Non-operative Gastrointestinal - Hemorrhage, intra/retroperitoneal"
18671-66,"Non-operative Gastro-intestinal - Hepatic failure, acute",62,62,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,66,"Non-operative Gastrointestinal - Hepatic failure, acute"
18671-67,Non-operative Gastro-intestinal - Inflammatory bowel disease,6,6,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,67,Non-operative Gastrointestinal - Inflammatory bowel disease
18671-68,Non-operative Gastro-intestinal - Pancreatitis,346,346,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,68,Non-operative Gastrointestinal - Pancreatitis
18671-69,Non-operative Gastro-intestinal - Peritonitis,45,45,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,69,Non-operative Gastrointestinal - Peritonitis
18671-70,"Non-operative Gastro-intestinal - Ulcer disease, peptic",1,1,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,70,"Non-operative Gastrointestinal - Ulcer disease, peptic"
18671-71,"Non-operative genitourinary - Genitourinary medical, other",64,64,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,71,"Non-operative genitourinary - Genitourinary medical, other"
