source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,category,ordercategory,islabresult,count,count_validated,values,source_concept_en
20015,Donatie Donorregister geraadpleegd Uitkomst,,,,,Donatie Donorregister geraadpleegd Uitkomst,Overleden-Donatie,,0,203,203,"Toestemming; Toestemming, met uitzondering van:; Bezwaar; Beslissing aan derden; Niet geregistreerd; Bezwaar tegen transplantatie gericht onderzoek",Donation Donor register consulted. Outcome
20094,Airway Braken,,,,,Airway Braken,Transport Registratie,,0,6,6,Pre-transport; Per-transport; Post-transport,Airway Vomiting
20096,Airway item anders pre-per-post,,,,,Airway item anders pre-per-post,Transport Registratie,,0,1,1,Pre-transport,Airway item otherwise pre-by-mail
20098,Breathing %Zuurstof veranderd,,,,,Breathing %Zuurstof veranderd,Transport Registratie,,0,15,15,Pre-transport; Per-transport; Post-transport,Breathing %Oxygen changed
20100,Breathing Hypoxie,,,,,Breathing Hypoxie,Transport Registratie,,0,6,6,Pre-transport; Per-transport; Post-transport,Breathing Hypoxia
20101,Breathing item anders pre-per-post,,,,,Breathing item anders pre-per-post,Transport Registratie,,0,1,1,Per-transport,Breathing item different pre-per-post
20102,Breathing Zuurstoftank leeg,,,,,Breathing Zuurstoftank leeg,Transport Registratie,,0,2,2,Per-transport; Post-transport,Breathing Oxygen tank empty
20104,Circulation Bloeding,,,,,Circulation Bloeding,Transport Registratie,,0,7,7,Pre-transport; Per-transport,Circulation Bleeding
20105,Circulation Dislocatie lijn,,,,,Circulation Dislocatie lijn,Transport Registratie,,0,5,5,Per-transport,Circulation Dislocation line
20106,Circulation Hypertensie,,,,,Circulation Hypertensie,Transport Registratie,,0,19,19,Pre-transport; Per-transport; Post-transport,Circulatory Hypertension
20107,Circulation Hypotensie,,,,,Circulation Hypotensie,Transport Registratie,,0,27,27,Pre-transport; Per-transport; Post-transport,Circulatory Hypotension
20108,Circulation item anders pre-per-post,,,,,Circulation item anders pre-per-post,Transport Registratie,,0,3,3,Per-transport,Circulation item otherwise pre-by-post
20109,Circulation Ritmestoornis,,,,,Circulation Ritmestoornis,Transport Registratie,,0,4,4,Pre-transport; Per-transport,Circulation Rhythm Disorder
20110,Circulation Sterke toename medicatie behoefte,,,,,Circulation Sterke toename medicatie behoefte,Transport Registratie,,0,4,4,Pre-transport; Per-transport,Circulation Strong increase in medication requirement
20111,Disability Agitatie/Motorische onrust,,,,,Disability Agitatie/Motorische onrust,Transport Registratie,,0,3,3,Pre-transport; Per-transport,Disability Agitation/Motor restlessness
20114,Disability Sterke toename medicatie behoefte,,,,,Disability Sterke toename medicatie behoefte,Transport Registratie,,0,2,2,Pre-transport; Per-transport,Disability Sharp increase in need for medication
20115,Exposure Dislocatie drain,,,,,Exposure Dislocatie drain,Transport Registratie,,0,5,5,Pre-transport; Per-transport,Exposure Dislocation drain
20119,Exposure Obstructie/afknellen drain,,,,,Exposure Obstructie/afknellen drain,Transport Registratie,,0,1,1,Per-transport,Exposure Obstruction/pinch drain
20121,Other Apparatuur,,,,,Other Apparatuur,Transport Registratie,,0,19,19,Pre-transport; Per-transport; Post-transport,Other Equipment
20122,Other Communicatie,,,,,Other Communicatie,Transport Registratie,,0,4,4,Pre-transport; Per-transport,Other Communications
20123,Other item anders pre-per-post,,,,,Other item anders pre-per-post,Transport Registratie,,0,3,3,Per-transport,Other item else pre-per-post
20124,Other Logistiek & Planning,,,,,Other Logistiek & Planning,Transport Registratie,,0,5,5,Pre-transport; Per-transport,Other Logistics & Planning
20137,Transport Airway (A),,,,,Transport Airway (A),Transport Registratie,,0,467,467,Spontaan; Endotracheale tube; Tracheostoma,Transport Airway (A)
20139,Transport bestemming,,,,,Transport bestemming,Transport Registratie,,0,1989,1989,CT; Angiografie; MRI; Cath-kamer; IC of MC of OK; Afdeling; Anders,Transport destination
20140,Transport Breathing (B),,,,,Transport Breathing (B),Transport Registratie,,0,287,287,Spontaan; PC; PS/ASB; Handmatig dmv Ambuballon; Anders,Transport Breathing (B)
20141,Transport Circulation (C),,,,,Transport Circulation (C),Transport Registratie,,0,669,669,CVC; Dialyselijn; Infuus/Venflon; Arterielijn; Botnaald,Transport Circulation (C)
20144,Transport Disability (D),,,,,Transport Disability (D),Transport Registratie,,0,281,281,Wakker; Gesedeerd,Transportation Disability (D)
20145,Transport Doel,,,,,Transport Doel,Transport Registratie,,0,279,279,Diagnostiek; Interventie; Diagnose & Interventie,Transport Purpose
20146,Transport Exposure (E) drains,,,,,Transport Exposure (E) drains,Transport Registratie,,0,293,293,Thorax drain; Abdominaal drain; Uro-genitaal drain; Cerebraal drain; Anders; Geen,Transport Exposure (E) drains
20147,Transport Modus,,,,,Transport Modus,Transport Registratie,,0,282,282,Transportkar; Eigen bed van patient,Transport Mode
20148,Transport RASS score,,,,,Transport RASS score,Transport Registratie,,0,197,197,+1 onrustig;  0 alert en kalm; -1 slaperig; -2 lichte sedatie; -3 matige sedatie; -4 diepe sedatie; -5 niet wekbaar,Transport RASS score
20149,Transport Transporteerders,,,,,Transport Transporteerders,Transport Registratie,,0,577,577,Arts-assistant; Fellow; Intensivist; Verpleegkundige; Leerling-verpleegkundige,Transport Transporters
20348,CAM-ICU auditieve test,,,,,CAM-ICU auditieve test,Delier-Overig,,0,2446,2446,1  goed; 2  goed; 3  goed; 4  goed; 5  goed; 6  goed; 7  goed; 8   goed; 9  goed; 10 goed; 0 goed (score niet mogelijjk),CAM-ICU auditory test
20349,CAM-ICU ongeorganiseerd denken opdrachten,,,,,CAM-ICU ongeorganiseerd denken opdrachten,Delier-Overig,,0,97,97,Fout; Goed,CAM-ICU disorganized thinking assignments
20350,CAM-ICU ongeorganiseerd denken vragen,,,,,CAM-ICU ongeorganiseerd denken vragen,Delier-Overig,,0,105,105,1 goed; 2 goed; 3 goed; 4 goed; 0 goed,CAM-ICU disorganized thinking questions
20351,CAM-ICU score,,,,,CAM-ICU score,Delier-Overig,,0,17677,17677,POSITIEF; NEGATIEF,CAM-ICU score
20536,CVVH behandel afspraken Antistolling,,,,,CVVH behandel afspraken Antistolling,CVVH-Afspraken_Nieuw,,0,335,335,Citraat; Heparine; Geen antistolling; Citraat en Heparine,CVVH treatment appointments Anticoagulation
20542,CVVH behandel afspraken Modaliteit,,,,,CVVH behandel afspraken Modaliteit,CVVH-Afspraken_Nieuw,,0,182,182,Predilutie; Pre+Postdilutie,CVVH treatment appointments Modality
20546,CVVH behandel afspraken Predilutie,,,,,CVVH behandel afspraken Predilutie,CVVH-Afspraken_Nieuw,,0,194,194,Bicarbonaat; Citraat,CVVH treatment appointments Predilution
20548,CVVH behandel afspraken Substitutie PostDilutie,,,,,CVVH behandel afspraken Substitutie PostDilutie,CVVH-Afspraken_Nieuw,,0,200,200,Bicarbonaat,CVVH handles Substitution PostDilution agreements
20549,Citraatslot,,,,,Citraatslot,CVVH-Overig,,0,708,708,Aan; Uit,Citrate lock
20626,DIM medicatie Toediening,,,,,DIM medicatie Toediening,DIM-medicatie,,0,735,735,IV; Per sonde; Oraal; Anders,DIM medication Administration
20628,DIM medicatie Wat ging er mis,,,,,DIM medicatie Wat ging er mis,DIM-medicatie,,0,489,489,"Verkeerde Medicatie Opdracht (medicament, dosering, manier van toedienen, tijdstip etc. ); Verkeerde bereiding (oplossing, hulpmiddel, materialen); Verkeerde toediening (verkeerde patiënt, tijd, route, snelheid etc.)",DIM medication What went wrong
20662,ECMO - Type,,,,,ECMO - Type,ECMO,,0,491,491,VA ECMO,ECMO - Type
20671,Gebruik Echografie,,,,,Gebruik Echografie,P_Globaal,,0,295,295,Niet; Voor de punctie; Tijdens de punctie,Use Ultrasound
20752,CAD temperatuur studie,,,,,CAD temperatuur studie,Research-Processen,,0,33,33,Ja,CAD temperature study
20960,Voedingsanamnese ongewild afgevallen 3 maanden ja,,,,,Voedingsanamnese ongewild afgevallen 3 maanden ja,Voeding-SNAQ,,0,23,23,1-5 kg; 5-10 kg; 10-15 kg; Weet niet,Nutritional history unintentionally lost weight 3 months yes
20961,Voedingsanamnese voedselinname week voor IC,,,,,Voedingsanamnese voedselinname week voor IC,Voeding-SNAQ,,0,34,34,tot een kwart  (0-25%)  van normaal ; kwart tot de helft (25-50%) van normaal; helft tot driekwart (50-75%) van normaal ; meer dan driekwart (> 75%) van normaal; Weet niet,Nutritional history food intake week before IC
21037,Dim Incident ICU CAM score,,,,,Dim Incident ICU CAM score,DIM-incident,,0,103,103,Positief; Negatief,Dim Incident ICU CAM score
21042,Dim Incident Verwijderd,,,,,Dim Incident Verwijderd,DIM-incident,,0,215,215,Maagsonde/dds; Tube; Arterielijn; Centrale lijn; Infuus; Drains; Anders,Dim Incident Removed
21189,Pulsaties Arteria Radialis Li,pulsations left radial artery,,,,Pulsaties Arteria Radialis Li,HD-Pulsaties,,0,77,77,Hoorbaar (Doppler); Niet waarneembaar; Voelbaar,pulsations left radial artery
21190,Pulsaties Arteria Radialis Re,pulsations right radial artery,,,,Pulsaties Arteria Radialis Re,HD-Pulsaties,,0,19,19,Hoorbaar (Doppler); Voelbaar,pulsations right radial artery
21191,Pulsaties Arteria Femoralis Re,pulsations right femoral artery,,,,Pulsaties Arteria Femoralis Re,HD-Pulsaties,,0,52,52,Hoorbaar (Doppler); Niet getest; Niet waarneembaar; Voelbaar,pulsations right femoral artery
21192,Pulsaties Arteria Femoralis Li,pulsations left femoral artery,,,,Pulsaties Arteria Femoralis Li,HD-Pulsaties,,0,68,68,Hoorbaar (Doppler); Niet getest; Niet waarneembaar; Voelbaar,pulsations left femoral artery
21233,Wisselligging barrièrelijst,,,,,Wisselligging barrièrelijst,Overig,,0,1703,1703,G�én; Instabiel Circulatoir; Instabiel Respiratoir; Instabiel Neurologisch; Werkdruk; Dislocatie lijnen; Sedatie/comateus; Endotracheale canule; CVVH; Pijn; Delier; P.O. arts; Beleid III; Wacht op ingreep/behandeling; Gebrek materiaal; Weigering patiënt; Overig,Changing location of barrier list
21234,Mobilisatie barrièrelijst,,,,,Mobilisatie barrièrelijst,Overig,,0,1527,1527,G�én; Instabiel Circulatoir; Instabiel Respiratoir; Instabiel Neurologisch; Werkdruk; Dislocatie lijnen; Sedatie/comateus; Endotracheale canule; CVVH; Pijn; Delier; P.O. arts; Beleid III; Wacht op ingreep/behandeling; Weigering patiënt; Overig,Mobilization barrier list
21239,Actieve Mobilisatie Methode,,,,,Actieve Mobilisatie Methode,Overig,,0,115,115,Zitten in bed; Randje van het bed; Rol-/ Leunstoel,Active Mobilization Method
