source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en
18562,Totaal Eiwit pleuravocht (pleurapunct.),,,,,Totaal Eiwit pleuravocht (pleurapunct.),479,LAB-Chem-diversen,,,,1,,,62,g/l,g/L,,,,,numericitems,210,210,Total Protein Pleural Fluid (pleural puncture)
18564,Triglyceriden ascitesvocht (ascitesvocht),,,,,Triglyceriden ascitesvocht (ascitesvocht),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,13,13,Triglycerides ascitic fluid (ascitic fluid)
18565,Trombinetijd  (bloed),,,,,Trombinetijd  (bloed),500,LAB-Hem-bloed,,,,1,,,3,sec,s,,,,,numericitems,2,2,Thrombin time (blood)
18568,Vancomycine (liquor),,,,,Vancomycine (liquor),504,LAB-Tox-liquor,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,Vancomycin (liquor)
18569,Venlafaxine + Venlafaxine desmethyl (bloed),,,,,Venlafaxine + Venlafaxine desmethyl (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,5,5,Venlafaxine + Venlafaxine desmethyl (blood)
18571,Verzamelperiode (faeces),,,,,Verzamelperiode (faeces),568,LAB-Divers-faeces,,,,1,,,5,uur,h,,,,,numericitems,9,9,Collection period (faeces)
18572,Verzamelperiode (verz. urine),,,,,Verzamelperiode (verz. urine),507,LAB-Divers-verz. urine,,,,1,,,5,uur,h,,,,,numericitems,439,439,Collection period (sat. urine)
18587,Zuurstof toediening,,,,,Zuurstof toediening,491,LAB-Astr-bloed,,,,1,,,191,Geen,,,,,,numericitems,99,99,Oxygen administration
18666,MCHC (bloed),,,,,MCHC (bloed),500,LAB-Hem-bloed,,,,1,,,233,mmol/cel,mmol/L{RBCs},,,,,numericitems,2686,2686,MCHC (blood)
18847,ALAT (overig),,,,,ALAT (overig),479,LAB-Chem-diversen,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,ALT (other)
18849,Amylase pleuravocht (pleurapunct.),,,,,Amylase pleuravocht (pleurapunct.),479,LAB-Chem-diversen,,,,1,,,183,E/l,U/L,,,,,numericitems,32,32,Amylase pleural fluid (pleural puncture)
18851,Bilirubine drainvocht (drain),,,,,Bilirubine drainvocht (drain),479,LAB-Chem-diversen,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,181,181,Bilirubin drain fluid (drain)
18852,Calcium (dialysaat),,,,,Calcium (dialysaat),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,11,11,Calcium (dialysate)
18853,Chloor dialysaat (dialysaat),,,,,Chloor dialysaat (dialysaat),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,1,1,Chlorine dialysate (dialysate)
18854,CRP (overig),,,,,CRP (overig),501,LAB-Hem-diversen,,,,1,,,63,mg/l,mg/L,0,8,,,numericitems,16,16,CRP (other)
18859,Glucose drainvocht (drain),,,,,Glucose drainvocht (drain),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,17,17,Glucose drain fluid (drain)
18860,Hb pleuravocht (pleurapunct.),,,,,Hb pleuravocht (pleurapunct.),501,LAB-Hem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,26,26,Hb pleural fluid (pleural puncture)
18861,Ht pleuravocht (pleurapunct.),,,,,Ht pleuravocht (pleurapunct.),501,LAB-Hem-diversen,,,,1,,,191,Geen,,,,,,numericitems,7,7,Ht pleural fluid (pleural punct.)
18862,Magnesium (dialysaat),,,,,Magnesium (dialysaat),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,10,10,Magnesium (dialysate)
18864,NT-proBNP pleuravocht (pleurapunct.),,,,,NT-proBNP pleuravocht (pleurapunct.),479,LAB-Chem-diversen,,,,1,,,203,ng/l,ng/L,,,,,numericitems,3,3,NT-proBNP pleural fluid (pleural punct.)
18866,Osmolaliteit (overig),,,,,Osmolaliteit (overig),479,LAB-Chem-diversen,,,,1,,,192,mosmol/kg,mosm/kg,,,,,numericitems,1,1,Osmolality (other)
18867,Totaal Eiwit drainvocht (drain),,,,,Totaal Eiwit drainvocht (drain),479,LAB-Chem-diversen,,,,1,,,62,g/l,g/L,,,,,numericitems,9,9,Total Protein drain fluid (drain)
18869,Triglyceriden drainvocht (drain),,,,,Triglyceriden drainvocht (drain),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,60,60,Triglycerides drain fluid (drain)
18927,3-Methoxythyramine (verz. urine),,,,,3-Methoxythyramine (verz. urine),493,LAB-Endo-verz. urine,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,8,8,3-Methoxythyramine (sat. urine)
18936,Atazanavir (bloed),,,,,Atazanavir (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,2,2,Atazanavir (blood)
18952,RDW (bloed),,,,,RDW (bloed),500,LAB-Hem-bloed,,,,1,,,0,None,,,,,,numericitems,65,65,RDW (blood)
18965,CD43 (bloed),,,,,CD43 (bloed),485,LAB-Imm-bloed,,,,1,,,0,None,,,,,,numericitems,1,1,CD43 (blood)
18967,CD81 (bloed),,,,,CD81 (bloed),485,LAB-Imm-bloed,,,,1,,,0,None,,,,,,numericitems,3,3,CD81 (blood)
18977,CD43 (beenmerg),,,,,CD43 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,0,None,,,,,,numericitems,1,1,CD43 (bone marrow)
18979,CD81 (beenmerg),,,,,CD81 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,0,None,,,,,,numericitems,1,1,CD81 (bone marrow)
19058,Darunavir (bloed),,,,,Darunavir (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,Darunavir (blood)
19061,Flucloxacilline (bloed),,,,,Flucloxacilline (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,Flucloxacillin (blood)
19062,Ganciclovir (bloed),,,,,Ganciclovir (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,6,6,Ganciclovir (blood)
19065,Meropenem (bloed),,,,,Meropenem (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,3,3,Meropenem (blood)
19067,Sirolimus (bloed),,,,,Sirolimus (bloed),482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,10,10,Sirolimus (blood)
19069,Sunitib + desethylsunitinib (bloed),,,,,Sunitib + desethylsunitinib (bloed),482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,1,1,Sunitib + desethylsunitinib (blood)
19174,Ciclosporine AUC [0-12] (bloed),,,,,Ciclosporine AUC [0-12] (bloed),482,LAB-Tox-bloed,,,,1,,,334,µg.uur/l,ug.h/L,,,,,numericitems,1,1,Ciclosporin AUC [0-12] (blood)
19175,Renineconc (bloed),,,,,Renineconc (bloed),478,LAB-Endo-bloed,,,,1,,,202,mE/l,mU/L,,,,,numericitems,4,4,Renin conc (blood)
19347,Tacrolimus AUC (bloed),,,,,Tacrolimus AUC (bloed),482,LAB-Tox-bloed,,,,1,,,334,µg.uur/l,ug.h/L,,,,,numericitems,7,7,Tacrolimus AUC (blood)
19348,Mycofenolaat AUC [0-12] (bloed),,,,,Mycofenolaat AUC [0-12] (bloed),482,LAB-Tox-bloed,,,,1,,,335,mg.uur/l,mg.h/L,,,,,numericitems,2,2,Mycophenolate AUC [0-12] (blood)
19351,Natrium (faeces verzameld),,,,,Natrium (faeces verzameld),510,LAB-Chem-faeces,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,1,1,Sodium (feces collected)
19352,Kalium (faeces verzameld),,,,,Kalium (faeces verzameld),510,LAB-Chem-faeces,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,1,1,Potassium (feces collected)
19353,Can-Kreat ratio (urine),,,,,Can-Kreat ratio (urine),480,LAB-Chem-urine,,,,1,,,336,µg/mmol,ug/mmol,,,,,numericitems,1,1,Can-Creat ratio (urine)
19385,Galactomannan index (overig),,,,,Galactomannan index (overig),542,LAB-Viro-Micro-diversen,,,,1,,,0,None,,,,,,numericitems,3,3,Galactomannan index (other)
19388,Posaconazol (bloed),,,,,Posaconazol (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,3,3,Posaconazole (blood)
19391,Ketonen (bloed),,,,,Ketonen (bloed),490,LAB-Chem-bloed,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,4,4,Ketones (blood)
19588,SD IGF-1 (bloed),,,,,SD IGF-1 (bloed),478,LAB-Endo-bloed,,,,1,,,0,None,,,,,,numericitems,1,1,SD IGF-1 (blood)
19702,Vrij-T3  (bloed),,,,,Vrij-T3  (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,,,,,numericitems,146,146,Free-T3 (blood)
19703,Hb poct (bloed),,,,,Hb poct (bloed),500,LAB-Hem-bloed,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,8,8,Hb poct (blood)
19766,Humaan herpesvirus 6 kwan. DNA PCR (bloed),,,,,Humaan herpesvirus 6 kwan. DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,215,kopie/ml,{copies}/mL,,,,,numericitems,2,2,Human herpes virus 6 quan. DNA PCR (blood)
20082,3-Methoxythyramine (bloed),,,,,3-Methoxythyramine (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,1,1,3-Methoxythyramine (blood)
20090,Metanefrine (bloed),,,,,Metanefrine (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,1,1,Metanephrine (blood)
20092,Normetanefrine (bloed),,,,,Normetanefrine (bloed),478,LAB-Endo-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,1,1,Normetanephrine (blood)
20207,Anti-TG (bloed),,,,,Anti-TG (bloed),478,LAB-Endo-bloed,,,,1,,,186,IE/l,[IU]/L,,,,,numericitems,2,2,Anti-TG (blood)
20246,BCR-ABL CML kwan.  (bloed),,,,,BCR-ABL CML kwan.  (bloed),500,LAB-Hem-bloed,,,,1,,,340,% I.S.,%{IS},,,,,numericitems,3,3,BCR-ABL CML quan. (blood)
20370,Valproïnezuur vrije fractie (bloed),,,,,Valproïnezuur vrije fractie (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,2,2,Valproic acid free fraction (blood)
20982,CD157 op granulo 's (bloed),,,,,CD157 op granulo 's (bloed),485,LAB-Imm-bloed,,,,1,,,329,%neg,%{negative},,,,,numericitems,1,1,CD157 on granules (blood)
20983,CD157 op mono 's (bloed),,,,,CD157 op mono 's (bloed),485,LAB-Imm-bloed,,,,1,,,329,%neg,%{negative},,,,,numericitems,1,1,CD157 on monos (blood)
21096,DTT dabigatran (Pradaxa) (bloed),,,,,DTT dabigatran (Pradaxa) (bloed),500,LAB-Hem-bloed,,,,1,,,66,ng/ml,ng/mL,,,,,numericitems,1,1,DTT dabigatran (Pradaxa) (blood)
21213,PCO2 (bloed) - kPa,partial pressure of carbon dioxide in blood,LOINC,11557-6,Carbon dioxide [Partial pressure] in Blood,PCO2 (bloed) - kPa,491,LAB-Astr-bloed,,,,1,,,152,kPa,kPa,"4,7",6,,,numericitems,9464,9464,partial pressure of carbon dioxide in blood
21214,PO2 (bloed) - kPa,partial pressure of oxygen blood,LOINC,11556-8,Oxygen [Partial pressure] in Blood,PO2 (bloed) - kPa,491,LAB-Astr-bloed,,,,1,,,152,kPa,kPa,10,"13,3",,,numericitems,9392,9392,partial pressure of oxygen blood
